xy,address,ward,scientific_name,common_name,disease,pests,condition,fam_name,genus_name
POINT (-76.996238734599999 38.932019843699997),3400 blk 7TH ST NE,5,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.076875392700003 38.942272943200003),3901 UPTON ST NW,3,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.940205327900003 38.908408219800002),1300 BLK 44TH ST NE / ORD,7,Acer saccharinum,Silver maple,,,Good,Aceraceae,Acer
POINT (-76.990008667699996 38.882786968200001),1200 BLK E ST SE,6,Tilia species,Linden,,,Good,Tiliaceae,Tilia
POINT (-77.042360549700007 38.921355330300003),2422 18TH ST NW,1,Ulmus parvifolia,Chinese elm,,,Excellent,Ulmaceae,Ulmus
POINT (-77.080925589900005 38.908617322700003),4416 P ST NW,3,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.092028548 38.955777748499997),5000 BLK WESTERN AVE NW,3,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
POINT (-77.087750420700004 38.953953021899999),4420 RIVER RD NW,3,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.089434532499993 38.953271163300002),4514 ELLICOTT ST NW,3,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.096333316200003 38.916178722700003),4831 RESERVOIR RD NW,3,Catalpa bignonioides,Southern catalpa,,,Good,Bignoniaceae,Catalpa
POINT (-77.083611549 38.912487914400003),4460 RESERVOIR RD NW,3,Pistacia chinensis,Chinese pistachio,,,Excellent,Anacardiaceae,Pistacia
POINT (-77.097755856 38.919236463),4915 W ST NW,3,Magnolia virginiana,Sweetbay magnolia,,,Excellent,Magnoliaceae,Magnolia
POINT (-77.081317702299998 38.908710512200003),4425 P ST NW,3,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.039986804500003 38.916253299399997),1744 WILLARD ST NW,2,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.050915397699995 38.9236076567),2307 CALVERT ST NW,1,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.917714304499995 38.891031126599998),201 58TH ST NE,7,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-77.072987719500006 38.944838360799999),3711 WARREN ST NW,3,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-76.994874644399999 38.882183957899997),514 8TH ST SE,6,Ulmus species,,,,Good,Ulmaceae,Ulmus
POINT (-77.092687530399999 38.941409701799998),4000 47TH ST NW,3,Acer campestre,Red maple,,,Good,Aceraceae,Acer
POINT (-77.066377708399997 38.909734799100001),3300 blk VOLTA PL NW,2,Ulmus species,,,,Good,Aceraceae,Acer
POINT (-76.99593617399999 38.879239004200002),OPP 702 I ST SE,6,Liriodendron tulipifera,Tulip poplar,,,Good,Magnoliaceae,Liriodendron
POINT (-77.017572416199997 38.9455486114),4506 NEW HAMPSHIRE AVE NW,4,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.989220731100005 38.841636024300001),1217 CONGRESS ST SE,8,,,,,,,
POINT (-77.058533955800002 38.924659959400003),opp 2808 29TH PL NW (median),3,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.960127102 38.8674497401),0 BRANCH AVE SE,7,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.087376511599999 38.9301805952),3025 44TH PL NW,3,Ginkgo biloba (male),Ginkgo (male),,,Excellent,Ginkgoaceae,Ginkgo
POINT (-76.933358677 38.899041032600003),4800 BLK NANNIE HELEN BURROUGHS AVE NE,7,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.998255702099996 38.885511756600003),605 PENNSYLVANIA AVE SE,6,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.022013129699999 38.896325420300002),500 7TH ST NW,2,Koelreuteria paniculata,Goldenrain tree,,,Good,Sapindaceae,Koelreuteria
POINT (-77.1047782375 38.929453506599998),5410 HAWTHORNE PL NW,3,No Tree,No Tree,,,Dead,Null,No
POINT (-77.081212523 38.964426655799997),5514  WESTERN AVE NW,3,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.003435952 38.826084062100001),4348 LIVINGSTON RD SE,8,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.007118074800005 38.948206791799997),49 CRITTENDEN ST NE,5,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.065562065099996 38.974876610400003),6431 UTAH AVE NW,4,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.081514616199996 38.9107682195),4401 Q ST NW,3,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.087378613400006 38.910720628500002),4561 INDIAN ROCK TER NW,3,Sassafras albidum,Sassafras,,,Excellent,Lauraceae,Sassafras
POINT (-77.019815218600002 38.884188770199998),400 6TH ST SW,6,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
POINT (-77.092246733400003 38.920165931),2224 46TH ST NW,3,Syringa reticulata,Lilac,,,Excellent,Oleaceae,Syringa
POINT (-76.9854408562 38.884441901199999),336 14TH ST SE,6,Other (See Notes),Other (See Notes),,,Dead,Null,Other
POINT (-76.923120852799997 38.898303141),OPP 5360 NANNIE HELEN BURROUGHS AVE NE,7,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.096550415699994 38.9470714992),4840 ALTON PL NW,3,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.024119522399999 38.924989923),744 FAIRMONT ST NW,1,Acer species,Maple,BLS,,Fair,Aceraceae,Acer
POINT (-77.095487563600003 38.950043363900001),4607 ASBURY PL NW,3,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.965743043200007 38.869168288499999),1706 29TH ST SE,7,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-76.982393445 38.9033507165),1012 16TH ST NE,5,,,,,,,
POINT (-77.038764363599995 38.943091900600002),4301 17TH ST NW,4,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.995714129899994 38.954405364),opp 702 HAMILTON ST NE/7th St,5,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-77.063195620499997 38.927100029400002),opp 2820 32ND ST NW,3,Quercus bicolor,Swamp white oak,,,Excellent,Fagaceae,Quercus
POINT (-77.099896391 38.93403879),5004 LOUGHBORO RD NW,3,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.060347398100006 38.925144249799999),3034 CLEVELAND AVE NW,3,Quercus palustris,Pin oak,,,Excellent,Fagaceae,Quercus
POINT (-76.990943246300006 38.923564048199999),1016 DOUGLAS ST NE,5,Acer platanoides,Norway maple,,,Poor,Aceraceae,Acer
POINT (-77.0596909936 38.961173989700001),5401 30TH ST NW,4,Quercus rubra,Red oak,,,Poor,Fagaceae,Quercus
POINT (-77.083721686399997 38.954392637700003),4900 Blk 43RD ST NW,3,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.095428481 38.944264286699998),Opp 4259 Fordham Rd NW,3,Ulmus parvifolia,Chinese elm,,,Excellent,Ulmaceae,Ulmus
POINT (-77.088711915900006 38.932908378299999),3210 45TH ST NW,3,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.000477691100002 38.928710314200003),2900 blk 4th St NE/Lincoln Rd,5,,,,,,,
POINT (-76.966882036599998 38.9304831798),3118 CENTRAL AVE NE,5,Ginkgo biloba,Ginkgo,,,Good,Ginkgoaceae,Ginkgo
POINT (-77.029504003499994 38.932503043300002),1200 blk Monroe st nw,1,Cercis canadensis,Eastern redbud,,,Poor,Fabaceae,Cercis
POINT (-77.079924148200007 38.957660641700002),3932 HUNTINGTON ST NW,3,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.020820146299997 38.967243535),522 TUCKERMAN ST NW,4,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.013393722499998 38.873138917200002),1400 blk CANAL ST SW,6,Tilia cordata,Littleleaf linden,,,Fair,Tiliaceae,Tilia
POINT (-76.978172513700002 38.894328800099998),OPP 333 18TH PL NE,6,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.978173985500007 38.894368906499999),OPP 335 18TH PL NE,6,Celtis occidentalis,Hackberry,,,Good,Ulmaceae,Celtis
POINT (-77.076389104200004 38.956978437099998),3840 HARRISON ST NW,3,Quercus prinus,Chestnut oak,,,Fair,Fagaceae,Quercus
POINT (-77.082084482200003 38.961671772499997),opp 5415 42ND ST NW,3,Quercus lyrata,Overcup oak,,,Good,Fagaceae,Quercus
POINT (-77.076656243200006 38.957082509899998),3845 HARRISON ST NW,3,Ulmus 'Accolade',Elm (Accolade),,,Good,Ulmaceae,Ulmus
POINT (-77.063179368600004 38.908394294899999),3148 O ST NW,2,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.025713636099994 38.934251016499999),3605 NEW HAMPSHIRE AVE NW,1,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-76.978175333400003 38.8938924009),312 18TH PL NE,6,,,,,Excellent,,
POINT (-76.961660916699998 38.922801961499999),2400 blk SOUTH DAKOTA AVE NE (median),5,,,,,Poor, ,
POINT (-76.992517206299993 38.941763210399998),1001 UPSHUR ST NE,5,Platanus x acerifolia 'Bloodgood',Bloodgood london plane tree,,,Good,Platanaceae,Platanus
POINT (-76.973910188199994 38.846748651299997),OPP 3404 21ST ST SE,8,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.056308027300005 38.928591991200001),"2737 Cathedral Ave, NW",3,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.995785317799999 38.883803560899999),700 blk D ST SE,6,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-77.103872624900006 38.9345259953),5032 GLENBROOK TER NW,3,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.103011272700002 38.9303385961),5101 CATHEDRAL AVE NW,3,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.111055324600002 38.933276956599997),5735 SHERIER PL NW,3,Platanus x acerifolia 'Bloodgood',Bloodgood london plane tree,,,Good,Platanaceae,Platanus
POINT (-77.0584601451 38.974066250299998),6350 31ST ST NW,4,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-77.103524731899995 38.932238756),5064 LOWELL ST NW,3,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
POINT (-76.934724132699998 38.879179734499999),4616 HANNA PL SE,7,Acer campestre,Hedge maple,,,Fair,Aceraceae,Acer
POINT (-77.008366044200002 38.955748078500001),10 JEFFERSON ST NE,4,Juniperus virginiana,Eastern redcedar,,,Excellent,Aceraceae,Acer
POINT (-76.997737192100004 38.9619185926),5900 EASTERN AVE NE,4,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.015752370800001 38.963737079300003),250 QUACKENBOS ST NW,4,Acer species,Maple,,,Good,Aceraceae,Acer
POINT (-77.008416641699995 38.956547547299998),13 KENNEDY ST NE,4,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.987310697699996 38.943230106800002),4404 13th Pl NE/Varnum St,5,Metasequoia glyptostroboides,Dawn redwood,,,Excellent,Cupressaceae,Metasequoia
POINT (-77.105698402300007 38.9276072392),5319 SHERIER PL NW,3,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.007510486 38.885492784599997),0 NEW JERSEY AVE SE,6,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-77.017147366499998 38.876584984),300 BLK M ST SW,6,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-76.997058449299999 38.956446149199998),624 Jefferson St NE/Chillum Pl,5,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Good,Rosaceae,Prunus
POINT (-77.059195636599995 38.903943054300001),1050 30TH ST NW,2,Gleditsia triacanthos var. inermis 'Shademaster',,,,Excellent,Hamamelidaceae,Liquidambar
POINT (-76.941347052799998 38.885645837699997),opp 4412 DUBOIS PL SE,7,Ulmus americana,American beech,,,Excellent,Fagaceae,Fagus
POINT (-76.936523645099996 38.8786175595),4400 BLK H ST SE,7,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-77.077663291099995 38.9506326355),3950 Chesapeake st NW-Woodrow Wilson High School,3,Lagerstroemia indica,Other (See Notes),,,Excellent,,
POINT (-77.055439079699994 38.904502276899997),2600 BLK PENNSYLVANIA AVE NW,2,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-76.9598685717 38.8831387814),400 blk 33RD ST SE,7,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.047283192400002 38.912664100599997),opp to 2110 R street NW,2,Tilia cordata,Littleleaf linden,,,Fair,Tiliaceae,Tilia
POINT (-77.001976716300007 38.895287769500001),409 3RD ST NE,6,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.010711944099995 38.875339920099997),1241 HALF ST SW,6,Other (See Notes),Other (See Notes),,,Dead,Null,Other
POINT (-76.989775666699998 38.913928736499997),1100 blk NEW YORK AVE NE/Brentwood Pkwy,5,Ulmus americana,American elm,,,Dead,Ulmaceae,Ulmus
POINT (-76.979567492699999 38.857135575),2400 blk 17TH PL SE,8,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.088567340300003 38.913672781499997),4644 RESERVOIR RD NW,3,Aesculus carnea,Red horsechestnut,,,Excellent,Hippocastanaceae,Aescululs
POINT (-77.046136159100001 38.893600077899997),0 C ST NW,2,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.086273116300006 38.954085078),4918 44TH ST NW,3,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.08099624 38.951758785700001),4725 WISCONSIN AVE NW,3,Liquidambar styraciflua,Sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-77.087728167099996 38.952065986199997),4430 DAVENPORT ST NW,3,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.079061918600004 38.954653263300003),opp 3969 FESSENDEN ST NW,3,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.925888866500003 38.899809610799998),5210 HAYES ST NE,7,,,,,,,
POINT (-77.071411262699996 38.951472129800003),3629 CUMBERLAND ST NW,3,No Tree,No Tree,,,Excellent,Null,No
POINT (-77.089730338099997 38.953375855799997),4509 ELLICOTT ST NW,3,Cornus species,Dogwood,,,Good,Cornaceae,Cornus
POINT (-77.016917150799998 38.920436517),300 blk BRYANT ST NW,1,Ulmus 'Accolade',Elm (Accolade),,,Good,Ulmaceae,Ulmus
POINT (-77.067380088099995 38.963646802699998),5509 BROAD BRANCH RD NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.092547849900001 38.953065847200001),Opp 4830 47TH ST NW,3,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.0059861071 38.932209157599999),2 IRVING ST NE,5,Quercus alba,White oak,,,Poor,Fagaceae,Quercus
POINT (-77.024852982799999 38.946128817899996),818 BUCHANAN ST NW,4,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.068845284399998 38.963051361399998),3506 LIVINGSTON ST NW,3,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Good,Rosaceae,Prunus
POINT (-77.042098490900003 38.899865879899998),1800 blk PENNSYLVANIA AVE NW,2,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.106689480699998 38.928333775699997),5400 blk Galena Pl NW,3,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Fair,Rosaceae,Prunus
POINT (-77.051052499500003 38.903695225900002),2324 L ST NW,2,Platanus x acerifolia,London plane tree,,,Fair,Platanaceae,Platanus
POINT (-77.018946271900006 38.918691911),2300 5TH ST NW,1,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-76.991840645699995 38.903539192099998),opp 1021 FLORIDA AVE NE,5,Quercus species,Oak,,,Good,Fagaceae,Quercus
POINT (-77.045428882899998 38.988973472399998),1909 SUDBURY RD NW,4,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.074262470500003 38.937188260900001),3803 PORTER ST NW,3,Liquidambar rotundiloba,Rotundiloba sweetgum,,,Excellent,Hamamelidaceae,Liquidambar
POINT (-77.023922057700005 38.9497863267),800 EMERSON ST NW,4,Liquidambar rotundiloba,Rotundiloba sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-76.983588543 38.878022448800003),1010 15TH ST SE,6,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-76.922738255200002 38.889512350499999),OPP 1 55TH ST SE,7,Gleditsia triacanthos var. inermis,Thornless honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-77.007379675899998 38.9168674728),opp 1941 LINCOLN RD NE,5,Ulmus americana,American elm,,,Fair,Ulmaceae,Ulmus
POINT (-76.993695322600004 38.891360529400004),100 BLK 9TH ST NE,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.103244194799998 38.9314840475),5104 KLINGLE ST NW,3,Cornus species,Dogwood,,,Good,Cornaceae,Cornus
POINT (-77.083820307400003 38.913017717899997),4407 HADFIELD LN NW,3,Pistacia chinensis,Chinese pistachio,,,Excellent,Anacardiaceae,Pistacia
POINT (-77.085980232799997 38.908703518800003),4520 MACARTHUR BLVD NW,3,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
POINT (-76.992583235599994 38.892427534100001),217 10TH ST NE,6,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-76.946231362199995 38.871795623700002),4001 MASSACHUSETTS AVE SE,7,Koelreuteria paniculata,Goldenrain tree,,,Dead,Sapindaceae,Koelreuteria
POINT (-77.085254735099994 38.910290346300002),1600 45TH ST NW,3,Ulmus pumila,Siberian elm,,,Good,Ulmaceae,Ulmus
POINT (-76.98949675 38.891969782899999),1219 CONSTITUTION AVE NE,6,Ulmus species,Elm,,,Good,Ulmaceae,Ulmus
POINT (-77.0052455135 38.894743547399997),109 D ST NE,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.044818774700005 38.913735731400003),1735 20TH ST NW,2,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-76.990175561699999 38.892267458),203 12TH ST NE,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.983718305500005 38.889132666499997),901 15TH ST SE,6,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.028007540900006 38.959710488399999),opp 5756 GEORGIA AVE NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.002085367899994 38.832061852800003),opp 229 VALLEY AVE SE,8,Ulmus americana 'Princeton',Princeton elm,,,Good,Ulmaceae,Ulmus
POINT (-77.046029327 38.923162886699998),1934 CALVERT ST NW,1,Ulmus americana 'New Harmony',New Harmony elm,,,Excellent,Ulmaceae,Ulmus
POINT (-77.046984493699995 38.922621202899997),1969 BILTMORE ST NW,1,Acer platanoides,Norway maple,,,Fair,Aceraceae,Acer
POINT (-77.105977666399994 38.936239994499999),4100 DALECARLIA PKWY NW,3,Gleditsia triacanthos var. inermis 'Shademaster',Other (See Notes),,,Excellent,Lythraceae,Lagerstroemia
POINT (-77.046093276600004 38.9220315126),2400 BLK 19TH ST NW,1,Ginkgo biloba (male),Ginkgo (male),,,Excellent,Ginkgoaceae,Ginkgo
POINT (-77.090984439099998 38.956179792599997),Opp 4615 RIVER RD NW,3,,,,,,,
POINT (-76.932086886899995 38.891954545099999),OPP 4915 BLAINE ST NE,7,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.937668556700004 38.878617050099997),4339 H ST SE,7,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.075793246399996 38.932799178800003),3215 IDAHO AVE NW,3,Prunus yedoensis,Yoshino cherry,,,Good,Rosaceae,Prunus
POINT (-77.063336711700003 38.947951958799997),3039 ALBEMARLE ST NW,3,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.947358227 38.869599492200003),OPP 4023 ALABAMA AVE SE,7,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-77.078840125499994 38.920171601500002),2228 40TH ST NW,3,Acer saccharinum,Silver maple,,,Good,Aceraceae,Acer
POINT (-76.992586406599997 38.8861761426),254 10TH ST SE,6,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.994216208 38.948324545699997),810 DECATUR ST NE,5,Acer saccharinum,Silver maple,,,Good,Aceraceae,Acer
POINT (-76.977425129099998 38.8708983593),1525 19TH ST SE,8,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.972356771299999 38.913306133200003),2223 RAND PL NE,5,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.023045587 38.969881886400003),722 VAN BUREN ST NW,4,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.919232386499999 38.893732243099997),5641 CLAY PL NE,7,Betula nigra,River birch,,,Good,Betulaceae,Betula
POINT (-77.030309540199994 38.920326351699998),1346 FLORIDA AVE NW,1,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.984770983 38.928843144),1435 IRVING ST NE,5,,,,,,Magnoliaceae,Magnolia
POINT (-77.083779710599998 38.910384543900001),1550 FOXHALL RD NW,3,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.003451286699999 38.8986724126),600 BLK 2ND ST NE,6,Quercus shumardi,Shumard oak,,,Good,Fagaceae,Quercus
POINT (-76.979072499500006 38.8690307934),1701 18TH ST SE,8,Liriodendron tulipifera,Tulip poplar,,,Good,Magnoliaceae,Liriodendron
POINT (-76.979092975200004 38.855894439499998),2515 18TH ST SE,8,Amelanchier arborea,Downy serviceberry,,,Poor,Rosaceae,Amelanchier
POINT (-76.979351065900005 38.869100622799998),opp 1728 MINNESOTA AVE SE,8,Chionanthus retusus,Chinese Fringetree,,,Excellent,Oleaceae,Chionanthus
POINT (-76.989840586 38.945212899600001),1200 blk ALLISON ST NE/12th St,5,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.090971608800004 38.914339320099998),4718 RESERVOIR RD NW,3,Acer buergeranum,Trident maple,,,Good,Aceraceae,Acer
POINT (-77.039582940800003 38.900880326500001),808 17TH ST NW,2,Celtis occidentalis,Hackberry,,,Excellent,,Celtis
POINT (-77.080712259899997 38.921907268),2401 41ST ST NW,3,Prunus yedoensis,Yoshino cherry,,,Excellent,Rosaceae,Prunus
POINT (-76.997557634399996 38.951217896499998),613 FARRAGUT PL NE/6th Pl,5,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.979362714800004 38.929113830600002),3100 blk 18TH ST NE,5,Prunus species,Cherry,,,Excellent,Rosaceae,Prunus
POINT (-76.988889298100005 38.843225625199999),1234 SAVANNAH ST SE,8,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.064822189300003 38.963144769499998),3221 LIVINGSTON ST NW,4,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.074207717600004 38.931766210900001),3141 38TH ST NW,3,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-76.9925974083 38.932902004299997),3507 10TH ST NE/Monroe St,5,Tilia cordata,Littleleaf linden,,,Fair,Tiliaceae,Tilia
POINT (-77.074595350099997 38.930202707900001),3100 38TH ST NW,3,Prunus species,Cherry,,,Fair,Rosaceae,Prunus
POINT (-77.057748265100003 38.935426765),2746 ORDWAY ST NW,3,Celtis laevigata,Sugarberry,,,Excellent,Ulmaceae,Celtis
POINT (-77.002106453600007 38.884915185099999),400 BLK 3RD ST SE,6,Quercus alba,White oak,,,Good,Fagaceae,Quercus
POINT (-77.004416761599998 38.837578532099997),3700 blk HORNER PL SE,8,,,,,,Fabaceae,Styphnolobium
POINT (-77.021303489499999 38.954222913499997),622 INGRAHAM ST NW,4,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-76.9822126408 38.8500097067),1501 TOBIAS DR SE,8,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.031179907799995 38.933816955600001),1340 OAK ST NW,1,Liquidambar rotundiloba,Rotundiloba sweetgum,,,Excellent,Hamamelidaceae,Liquidambar
POINT (-77.036431377499994 38.987794404799999),7908 16TH ST NW,4,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-77.0593035375 38.970229631499997),6109 29TH ST NW,4,Quercus bicolor,Swamp white oak,,,Excellent,Fagaceae,Quercus
POINT (-77.0892899806 38.946344544799999),4511 YUMA ST NW,3,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.0604933077 38.972341375200003),6213 31ST ST NW,4,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-77.013327626700004 38.887170220900003),0 WASHINGTON AVE SW,6,Fagus grandifolia,American beech,,,Good,Fagaceae,Fagus
POINT (-76.987312848200006 38.942032493100001),4302 13TH PL NE,5,Metasequoia glyptostroboides,Dawn redwood,,,Excellent,Cupressaceae,Metasequoia
POINT (-77.000508846599999 38.905480744099997),1100 BLOCK 4TH ST NE,6,,,,,,,
POINT (-77.025309150300004 38.959233984199997),825 MARIETTA PL NW,4,Ulmus pumila,Siberian elm,,,Good,Ulmaceae,Ulmus
POINT (-76.994633667599999 38.838774729900003),726 MISSISSIPPI AVE SE,8,Ulmus carpinifolia,Smooth-leaf Elm,,,Good,Ulmaceae,Ulmus
POINT (-77.009265714500003 38.956736245499997),5500 NEW HAMPSHIRE AVE NW,4,Ulmus pumila,Siberian elm,,,Good,Ulmaceae,Ulmus
POINT (-76.980423805900003 38.9398902752),4100 blk S. Dakota Ave NE,5,Quercus macrocarpa,Bur oak,,,Good,Fagaceae,Quercus
POINT (-77.029610696800006 38.953728485299997),5211 13TH ST NW,4,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-76.988545313700001 38.870979052),Anacostia River (Both Banks) between John Phillip*,8,,,,,,,
POINT (-77.001981110900005 38.866452612400003),"South Capitol Street, I-295, 11th St. & Frederick*",8,,,,,,,
POINT (-77.019217359600006 38.948384882100001),430 DECATUR STREET NW,4,,,,,,,
POINT (-76.989992990900006 38.939326187100001),"Michigan Ave.,12th St.,Shephe Rd. St.,NE",5,,,,,,,
POINT (-77.016337070500001 38.908327790900003),"1301 New Jersey Avenue, NW",6,,,,,,,
POINT (-77.074716633799994 38.9520700753),"Nebraska Ave., between Fessenden and Chesapeake S*",3,,,,,,,
POINT (-77.086147360300004 38.955456631300002),5011 44TH ST NW,3,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.056262678899998 38.968406922900002),5730 27TH ST NW,4,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-76.9821558939 38.881540290099998),534 16TH ST SE,6,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-76.982158668300002 38.883372196499998),420 16TH ST SE,6,Other (See Notes),Other (See Notes),,,Good,Null,Other
