POINT (-77.032829471699998 38.942143238100002),4204 14TH ST NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.083253117599995 38.935880174499999),4250 MASSACHUSETTS AVE NW,3,Quercus lyrata,Overcup oak,,,Excellent,Fagaceae,Quercus
POINT (-76.931024525400005 38.889773105),4900 BLK EAST CAPITOL ST (MEDIAN),7,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.018630057099998 38.911078932499997),OPP 455 Q ST NW,2,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.996966949699996 38.944814075899998),4509 7th St NE,5,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.001418007300003 38.898865698100003),315 G ST NE,6,Acer campestre,Hedge maple,,,Good,Aceraceae,Acer
POINT (-77.001974541 38.920792933900003),2321 3RD ST NE,5,Gymnocladus dioicus,Kentucky coffeetree,,,Good,Fabaceae,Gymnocladus
POINT (-77.007345458800003 38.911909871600002),40 QUINCY PL NE,5,Other (See Notes),Other (See Notes),,,Dead,Fagaceae,Quercus
POINT (-77.074975343399998 38.915387805199998),3815 T ST NW,2,,,,,,,
POINT (-77.069900041599993 38.950511832),4620 36TH ST NW,3,Carpinus caroliniana,Ironwood,,,Excellent,Betulaceae,Carpinus
POINT (-76.989264429100004 38.882059599100003),1200 BLK PENNSYLVANIA AVE SE,6,Quercus lyrata,Overcup oak,,,Excellent,Fagaceae,Quercus
POINT (-77.029610613399996 38.949123439200001),OPP 4820 13TH ST NW,4,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-77.009736088500006 38.879223467),10 I ST SW,6,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.957979803499995 38.864603695500001),2026 34TH ST SE,7,Acer saccharum,Sugar maple,,,Fair,Aceraceae,Acer
POINT (-77.011623558599993 38.830229475599999),4069 MARTIN LUTHER KING JR AVE SW,8,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.946428369499998 38.894013245399996),OPP 4001 BENNING RD NE,7,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.006229452499994 38.894727142500003),0 D ST NE,6,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-76.964672181 38.934146370900002),OPP 3123 NEWTON ST NE,5,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-76.997251909699997 38.827681119399998),4217 7TH ST SE,8,Gleditsia triacanthos var. inermis,Thornless honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-76.996805406899995 38.828150329099998),4262 7TH ST SE,8,Gleditsia triacanthos var. inermis,Thornless honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-76.996926625499995 38.828215910499999),4213 7TH ST SE,8,,,,,,Aceraceae,Acer
POINT (-76.996548709799995 38.828771539400002),4201 7TH ST SE,8,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.066453679399999 38.929157374699997),2928 34TH ST NW,3,Metasequoia glyptostroboides,Dawn redwood,,,Excellent,Cupressaceae,Metasequoia
POINT (-77.106659372500005 38.926925729099999),5308 DORSETT PL NW,3,Fraxinus species,Ash,,,Good,Oleaceae,Fraxinus
POINT (-77.07966021199999 38.945349295900002),4340 NEBRASKA AVE NW,3,Ulmus americana 'Princeton',Princeton elm,,,Excellent,Ulmaceae,Ulmus
POINT (-77.093165576399997 38.9203878768),2247 47TH ST NW,3,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-76.988238182700002 38.886509799899997),212 13TH ST SE,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.013031478 38.971926331),200 WALNUT ST NW,4,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.985800693900003 38.868894596600001),1326 RIDGE PL SE,8,Ginkgo biloba,Ginkgo,,,Good,Ginkgoaceae,Ginkgo
POINT (-77.064453027300004 38.9727939331),3200 TENNYSON ST NW,4,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.057108449599994 38.905523709299999),1200 blk 28TH ST NW,2,Carpinus species,Hornbeam,,,Good,Betulaceae,Carpinus
POINT (-77.061128785899996 38.905609315299998),1209 31ST ST NW,2,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.994268392699993 38.901380857600003),814 I ST NE,6,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-76.9326532993 38.901013434600003),829 48TH PL NE,7,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.015289116700004 38.902082689700002),900 BLK 3RD ST NW,6,Liquidambar rotundiloba,Rotundiloba sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-76.944443826200001 38.899693318099999),4019 HAYES ST NE,7,Prunus 'Snow Goose',Cherry (Snowgoose),,,Good,Rosaceae,Prunus
POINT (-77.012124888100004 38.863997997299997),0 1ST ST SW,6,,,,,,,
POINT (-77.024543857099999 38.951903774199998),800 GALLATIN ST NW,4,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.034893546600003 38.989975516599998),1511 ROXANNA RD NW,4,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Good,Rosaceae,Prunus
POINT (-76.940688374100006 38.898326473300003),4227 GRANT ST NE,7,Prunus virginiana,Chokecherry,,,Good,Rosaceae,Prunus
POINT (-76.978286327399999 38.884869129499997),1823 MASSACHUSETTS AVE SE,6,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-77.073592051600002 38.933427925),3722 MACOMB ST NW,3,Acer saccharum,Sugar maple,,,Excellent,Aceraceae,Acer
POINT (-77.069151162099999 38.950783370099998),3539 CHESAPEAKE ST NW,3,Liquidambar Stryaciflua 'Sterile',Sweetgum (sterile),,,Excellent,Hamamelidaceae,Liquidambar
POINT (-77.022575764099997 38.929068007600002),645 IRVING ST NW,1,Quercus palustris,Pin oak,Ganoderma Root Rot,,Fair,Fagaceae,Quercus
POINT (-77.029788691899995 38.9293977584),3122 13TH ST NW,1,Aesculus carnea,Red horsechestnut,,,Good,Hippocastanaceae,Aescululs
POINT (-77.0651662012 38.906261374),1231 POTOMAC ST NW,2,Ginkgo biloba,Ginkgo,,,Good,Ginkgoaceae,Ginkgo
POINT (-77.030142034799994 38.902684225),1301 K ST NW,2,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.069435202899996 38.939044972399998),3504 RODMAN ST NW,3,Amelanchier arborea,Downy serviceberry,,,Good,Rosaceae,Amelanchier
POINT (-77.082601908 38.961076440600003),4211 MILITARY RD NW,3,Syringa reticulata,Lilac,,,Good,Oleaceae,Syringa
POINT (-77.082786283800004 38.961075757),4211 MILITARY RD NW,3,Syringa reticulata,Lilac,,,Good,Oleaceae,Syringa
POINT (-76.929442523399999 38.894881667699998),318 50TH ST NE,7,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.087841488 38.9429400864),4132 45TH ST NW,3,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.9835804895 38.896347086299997),453 15TH ST NE,6,Gleditsia triacanthos var. inermis 'Skyline',Skyline honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-76.982395872799998 38.895516736499999),1522 ISHERWOOD ST NE,6,Styphnolobium japonicum,Japanese pagodatree,,,Good,Fabaceae,Styphnolobium
POINT (-77.082048689100006 38.908030011400001),1428 FOXHALL RD NW,3,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-76.994028488699996 38.951994451700003),5074 8TH ST NE/S. Dakota Ave,5,Ulmus americana,American elm,,,Fair,Ulmaceae,Ulmus
POINT (-76.984008620300003 38.888630189),1441 A ST SE,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.931051122100001 38.903287822800003),OPP 4913 SHERIFF RD NE,7,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.029089466200006 38.979443214100002),1219 GERANIUM ST NW,4,Cladrastis lutea,Yellowwood,,,Good,Fabaceae,Cladrastis
POINT (-77.021295506100003 38.964910088899998),602 RITTENHOUSE ST NW,4,Prunus yedoensis,Yoshino cherry,,,Excellent,Rosaceae,Prunus
POINT (-76.995264617499998 38.887942264700001),724 NORTH CAROLINA AVE SE,6,,,,,,,
POINT (-77.001362190799995 38.956702257800004),5500 SOUTH DAKOTA AVE NE,4,Quercus phellos,Willow oak,,,Dead,Fagaceae,Quercus
POINT (-77.000785815599997 38.955925866400001),5585 SOUTH DAKOTA AVE NE,4,Quercus phellos,Willow oak,,,Dead,Fagaceae,Quercus
POINT (-77.002605657900006 38.957200380400003),5600 3RD ST NE,4,Liquidambar styraciflua,Silver maple,,,Good,Aceraceae,Acer
POINT (-77.006359695800001 38.911819210499999),111 QUINCY PL NE,5,Quercus lyrata,,,,Excellent,,
POINT (-77.007852429600007 38.912547391700002),23 R ST NE,5,Tilia cordata,Littleleaf linden,,,Excellent,Tiliaceae,Tilia
POINT (-77.052116052599999 38.9105630695),2500 Q ST NW ,2,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-76.984504166899995 38.908457322799997),1236 RAUM ST NE,5,Acer griseum,Paperbark Maple,,,Excellent,Aceraceae,Acer
POINT (-76.979374860799993 38.845886240699997),1710 SAVANNAH ST SE,8,Gleditsia triacanthos var. inermis 'Skyline',Skyline honeylocust,,,Excellent,Fabaceae,Gleditsia
POINT (-76.962378905700007 38.862485965399998),2205 31ST PL SE,7,,,,,,,
POINT (-76.932987847 38.891127031700002),114 49TH ST NE,7,Ostrya virginiana,American hop hornbeam,,,Good,Betulaceae,Ostrya
POINT (-76.9329879358 38.891416227800001),120 49TH ST NE,7,Ulmus americana,American elm,,,Fair,Ulmaceae,Ulmus
POINT (-76.978488471800006 38.8708069025),1816 Q ST SE,8,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.036775794700006 38.987360947399999),1600 MYRTLE ST NW,4,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.021624552600002 38.969863050199997),608 VAN BUREN ST NW,4,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.982626085800007 38.927962704700001),1513 HAMLIN ST NE,5,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.077115339 38.922871934699998),opp 2507 39TH ST NW,3,Tilia americana,American linden,,,Good,Tiliaceae,Tilia
POINT (-76.983095395600003 38.947611114600001),4825 16TH ST NE,5,Cercis species,Redbud,,,Good,Fabaceae,Cercis
POINT (-77.021588588100002 38.903119487399998),600 BLK NEW YORK AVE NW,6,Quercus falcata,Southern red oak,,,Good,Fagaceae,Quercus
POINT (-76.987354091399993 38.903842089100003),opp 1258 NEAL ST NE,5,Quercus species,Oak,,,Good,Fagaceae,Quercus
POINT (-77.012580891200002 38.880372290300002),800 blk delaware ave SW,6,Betula nigra,River birch,,,Good,Betulaceae,Betula
POINT (-76.956142737299999 38.8889522554),11 35TH ST SE,7,,,,,,Lythraceae,Lagerstroemia
POINT (-77.009123142500002 38.969586388899998),6546 NORTH CAPITOL ST BN,4,Prunus 'Snow Goose',Cherry (Snowgoose),,,Good,Rosaceae,Prunus
POINT (-77.014199714599997 38.904114553600003),1125 NEW JERSEY AVE NW,6,Zelkova serrata,Japanese zelkova,,,Fair,Ulmaceae,Zelkova
POINT (-76.964661949399996 38.860361622500001),2300 blk 30TH ST SE ,7,Magnolia virginiana,Sweetbay magnolia,,,Good,Magnoliaceae,Magnolia
POINT (-76.992589174700001 38.880260606900002),opp 73910TH ST SE,6,Cercis species,Redbud,,,Good,Fabaceae,Cercis
POINT (-76.983555934099996 38.899728738100002),700 BLK 15TH ST NE,6,Ulmus americana,American elm,,,Fair,Ulmaceae,Ulmus
POINT (-77.085906318599996 38.9378294049),0 NEBRASKA AVE NW,3,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-76.973271625 38.847156125),2106 SAVANNAH ST SE,8,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.984983714199998 38.900097606899998),1415 H ST NE,6,Platanus x acerifolia,London plane tree,,,Poor,Platanaceae,Platanus
POINT (-77.021233834599997 38.915633609099999),633 T ST NW,1,Ginkgo biloba (male),Ginkgo (male),,,Excellent,Ginkgoaceae,Ginkgo
POINT (-77.019102109499997 38.915696838800002),508 T ST NW,1,Acer platanoides,Norway maple,,,Fair,Aceraceae,Acer
POINT (-77.067987578499995 38.914656795),opp to 1731 34TH ST NW,2,Quercus species,Oak,,,Good,Fagaceae,Quercus
POINT (-77.053373219099996 38.901059807),912 25TH ST NW,2,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.008489722799993 38.916261192299999),UNIT BLK TODD PL NE,5,Pistacia chinensis,Chinese pistachio,,,Good,Anacardiaceae,Pistacia
POINT (-77.001977461699994 38.922149390500003),2433 3RD ST NE,5,Betula nigra,River birch,,,Good,Betulaceae,Betula
POINT (-76.990177121299993 38.891404483899997),139 12TH ST NE,6,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-76.931092647499995 38.891348786899997),119 49TH PL NE,7,Tilia americana,American linden,,,Excellent,Ulmaceae,Zelkova
POINT (-76.960052900600004 38.86044564),3300 BLK BANGOR ST SE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.926596591 38.882398786700001),426 53RD ST SE,7,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.977623094899997 38.930115347399997),1901 Jackson St NE,5,Ulmus americana,American elm,,,Fair,Ulmaceae,Ulmus
POINT (-77.075423709099994 38.950086558),0 NEBRASKA AVE NW,3,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-76.967890352300003 38.850692481800003),3208 28TH ST SE,8,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.0195872372 38.935873692500003),607 PRINCETON PL NW,1,Styphnolobium japonicum,Japanese pagodatree,,,Excellent,Fabaceae,Styphnolobium
POINT (-76.940836229200002 38.911177213800002),4330 DOUGLAS ST NE,7,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.062534338199995 38.969719222499997),3106 RITTENHOUSE ST NW,4,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.054383475500003 38.928103075400003),2600 CATHEDRAL AVE NW,3,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.002097818500005 38.916089483699999),1912 3RD ST NE,5,Acer saccharinum,Silver maple,,,Good,Aceraceae,Acer
POINT (-77.005398474399996 38.831101510300002),OPP 108 ATLANTIC ST SE,8,,,,,,,
POINT (-77.034180121399999 38.927372215799998),1458 COLUMBIA RD NW,1,Ulmus species,Elm,,,Fair,Ulmaceae,Ulmus
POINT (-76.969909003300003 38.858568598700003),OPP 2431 25TH ST SE,8,Prunus Okame,Okame cherry,,,Good,Rosaceae,Prunus
POINT (-77.00568744 38.831129293399997),4022 1ST ST SE,8,,,,,,,
POINT (-76.963230573399997 38.864658845699999),2000 BLK 31ST ST SE / V PL,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.057566024300002 38.925713047099997),2751 29TH ST NW,3,Ulmus americana 'Princeton',Princeton elm,,,Excellent,Ulmaceae,Ulmus
POINT (-76.992502466100007 38.927255833300002),2926 10TH ST NE,5,Tilia cordata,Littleleaf linden,,,Poor,Tiliaceae,Tilia
POINT (-76.998514652799997 38.8890812896),19 6TH ST SE,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.040033171900006 38.914148498400003),1719 S ST NW,2,Ulmus 'Accolade',Elm (Accolade),,,Good,Ulmaceae,Ulmus
POINT (-76.959156327499997 38.8844749573),3312 D ST SE,7,Pyrus calleryana 'Bradford',Bradford callery pear,,,Good,Rosaceae,Pyrus
POINT (-76.973667572099998 38.932181704800001),2222 LAWRENCE ST NE,5,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.022880650499999 38.977313430499997),7217 7TH ST NW,4,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.981613828799993 38.945936064199998),4600 blk 17TH ST NE,5,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.014837332 38.962467148599998),5925 2ND PL NW,4,Malus species,Crabapple,,,Good,Rosaceae,Malus
POINT (-77.009920189599995 38.894858966199997),UNIT BLOCK D ST NW,6,Quercus rubra,Red oak,,Borer,Poor,Fagaceae,Quercus
POINT (-76.945407105200005 38.898331963499999),4029 GRANT ST NE,7,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.08515607699999 38.926746101399999),4323 FOREST LN NW,3,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.985885683800007 38.896177073200001),1384 E ST NE,6,Platanus occidentalis,American sycamore,,,Good,Platanaceae,Platanus
POINT (-77.042030191899997 38.914793020700003),1806 SWANN ST NW,2,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-77.0328338992 38.938188785800001),OPP 3821 14TH ST NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.071812500899995 38.950297880900003),4617 RENO RD NW,3,Quercus phellos,Willow oak,,,Excellent,Fagaceae,Quercus
POINT (-76.9247331471 38.888441392700003),41 53RD PL SE,7,Gymnocladus dioicus,Kentucky coffeetree,,,Good,Fabaceae,Gymnocladus
POINT (-76.935033707200006 38.885791596600001), ,7,,,,,,,
POINT (-77.017728452499995 38.973528886),300 BUTTERNUT ST NW,4,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.938698999099998 38.888470092600002),OPP 4419 A ST SE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.013106615200002 38.918167725),129 V ST NW,5,Betula species,Birch,,,Good,Betulaceae,Betula
POINT (-77.023685324599995 38.972101444899998),6725 PINEY BRANCH RD NW,4,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.973609107200005 38.900252496199997),2110 H ST NE,5,Tilia cordata,Littleleaf linden,,,Fair,Tiliaceae,Tilia
POINT (-76.987220369799999 38.841104769200001),3418 13TH PL SE,8,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.082716370100002 38.960974758799999),4208 MILITARY RD NW,3,Quercus nuttallii,Nuttall oak,,,Fair,Fagaceae,Quercus
POINT (-77.060227857900003 38.942011983),2930  UPTON ST NW,3,Acer campestre,Hedge maple,,,Good,Aceraceae,Acer
POINT (-77.106583049799994 38.928509850799998),5401 SHERIER PL NW,3,Metasequoia glyptostroboides,Dawn redwood,,,Good,Cupressaceae,Metasequoia
POINT (-77.069913341200007 38.9382038687),3525  QUEBEC ST NW,3,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-76.990034825099997 38.855290128299998),OPP 2502 POMEROY RD SE,8,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.978729400399999 38.885044041199997),1811 MASSACHUSETTS AVE SE,6,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-76.967633928400005 38.859484529100001),opp 2801 ALABAMA AVE SE,8,,,,,,Ulmaceae,Ulmus
POINT (-77.060158765599994 38.911336587900003),3017 CAMBRIDGE PL NW,2,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-77.017286153399994 38.944029584200003),4322 4TH ST NW,4,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.047276803200006 38.918890511500003),2023 KALORAMA RD NW,1,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.989353073800004 38.924404944099997),1229 EVARTS ST NE,5,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-77.031669280700001 38.971687146800001),6716 LUZON AVE NW,4,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.054921621700004 38.90944696),2601 P ST NW,2,Ulmus americana 'New Harmony',New Harmony elm,,,Fair,Ulmaceae,Ulmus
POINT (-77.067777575099996 38.908663130900003),1427 34TH ST NW,2,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-77.028406842199999 38.966366762600003),6300 12TH ST NW/piney branch,4,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-77.011740363300007 38.907296538300002),67 N ST NW,5,Ulmus americana,American elm,,,Excellent,Ulmaceae,Ulmus
POINT (-77.017331743 38.9476904594),4709 4TH ST NW,4,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.986294322199996 38.906752089599998),1222 QUEEN ST NE,5,Quercus lyrata,Overcup oak,,,Good,Fagaceae,Quercus
POINT (-76.989566457600006 38.831225252700001),OPP 4304 9TH ST SE,8,Malus species,Crabapple,,,Good,Rosaceae,Malus
POINT (-77.033503683800006 38.914795354699997),1430 SWANN ST NW,2,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-76.96661281199999 38.877101392),2913 M ST SE,7,Platanus species,Plane tree,,,Good,Platanaceae,Platanus
POINT (-76.996805998300005 38.840612011499999),3314 7TH ST SE,8,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.094510526299999 38.944111029699997),4738 MASSACHUSETTS AVE NW,3,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.078178815800001 38.939310782200003),opp 3811 39TH ST NW,3,Prunus 'Snow Goose',Cherry (Snowgoose),,,Good,Rosaceae,Prunus
POINT (-77.071955383299994 38.927005963799999),2815 36TH PL NW,3,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.976598249199995 38.911188842100003),1500 blk BLADENSBURG RD NE/mt olivet,5,Eucommia ulmoides,Hardy Rubber Tree,,,Fair,Eucommiaceae,Eucommia
POINT (-77.054481651200007 38.925825725899998),2657 WOODLEY RD NW,3,Zelkova serrata,Japanese zelkova,,,Fair,Ulmaceae,Zelkova
POINT (-77.035225409500001 38.927172450299999),1474 COLUMBIA RD NW,1,Platanus x acerifolia,London plane tree,,,Excellent,Platanaceae,Platanus
POINT (-76.968133042600002 38.923323416400002),2500 BLK 28TH ST NE,5,Gymnocladus dioicus,Kentucky coffeetree,,,Good,Fabaceae,Gymnocladus
POINT (-76.969296345399997 38.921403351199999),opp 2335 BLADENSBURG RD NE,5,Ulmus 'Accolade',Elm (Accolade),,,Good,Ulmaceae,Ulmus
POINT (-76.980160322399996 38.946122633400002),1741 BUCHANAN ST NE,5,Acer rubrum 'October Glory',October Glory red maple,,,Good,Aceraceae,Acer
POINT (-76.9840615249 38.887171185),1400 BLK MASSACHUSETTS AVE SE,6,Ulmus species,Elm,,,Good,Ulmaceae,Ulmus
POINT (-76.920608750699998 38.889576436),2 56TH PL SE,7,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.031911504500002 38.942992816),4306 ARKANSAS AVE NW,4,Other (See Notes),Other (See Notes),,,Excellent,,
POINT (-77.083614260100006 38.944685464599999),4256 WARREN ST NW,3,Cornus species,Dogwood,,,Good,Cornaceae,Cornus
POINT (-76.986234037700001 38.942828853400002),1300 blk VARNUM ST NE/13th Pl,5,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.045492968299996 38.913180428899999),1700 blk CONNECTICUT AVE NW/ MEDIAN,2,Magnolia grandiflora,Southern magnolia,,,Excellent,Magnoliaceae,Magnolia
POINT (-76.985342480300005 38.843389963699998),1363 CONGRESS ST SE,8,Magnolia virginiana,Sweetbay magnolia,,,Good,Magnoliaceae,Magnolia
POINT (-77.023318663 38.930407365),3211 GEORGIA AVE NW,1,Quercus palustris,Pin oak,,,Excellent,Fagaceae,Quercus
POINT (-77.052486488300005 38.914149150500002),2347 S ST NW,2,Quercus bicolor,,,,Excellent,Aceraceae,Acer
POINT (-76.982868069899993 38.944288582399999),opp 1615 WEBSTER ST NE,5,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-76.982675036399996 38.944290247700003),opp 1619 WEBSTER ST NE,5,Cercis canadensis,Eastern redbud,,,Excellent,Fabaceae,Cercis
POINT (-76.976162911599999 38.942593071799998),4321 20TH ST NE,5,Carpinus caroliniana,Ironwood,,,Excellent,Betulaceae,Carpinus
POINT (-77.041458682799998 38.934133697500002),1800 NEWTON ST NW,1,,,,,,,
POINT (-77.086503648399997 38.950420213699999),4405 BURLINGTON PL NW,3,Acer saccharum,Sugar maple,,,Good,Aceraceae,
POINT (-76.982568623899994 38.9051602344),1354 QUEEN ST NE,5,Koelreuteria paniculata,Goldenrain tree,,,Poor,Sapindaceae,Koelreuteria
POINT (-76.978079378100006 38.850618315799998),1843 TOBIAS DR SE,8,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.957158535399998 38.928176589700001),3400 blk FORT LINCOLN DR NE,5,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.959973397799999 38.890562446600001),3303 AMES ST NE,7,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.003567394 38.921929212),2424 2ND ST NE,5,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.013979122600006 38.903500959799999),opp to 1050 NEW JERSEY AVE NW,6,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.937143261800003 38.8996577618),OPP 4506 NANNIE HELEN BURROUGHS AVE NE,7,Koelreuteria paniculata,Goldenrain tree,,,Good,Sapindaceae,Koelreuteria
POINT (-76.979159247499993 38.845833506799998),OPP 1710 SAVANNAH ST SE,8,Syringa reticulata,Lilac,,,Good,Oleaceae,Syringa
POINT (-77.026229729400001 38.948225075400003),916 DECATUR ST NW,4,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.062974858499999 38.940862139700002),3000 BLK TILDEN ST NW(median),3,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-77.021479510299997 38.954212870399999),610 INGRAHAM ST NW,4,Acer rubrum,Red maple,,,Good,Null,Other
POINT (-77.074905870600006 38.920733294900003),3731 BENTON ST NW,3,Prunus species,Cherry,,,Excellent,Rosaceae,Prunus
POINT (-76.976159859299997 38.932303596099999),OPP 3400 20TH ST NE,5,Acer species,Maple,,,Good,Aceraceae,Acer
POINT (-76.930099530700005 38.880640920799998),5090 G ST SE,7,Ulmus species,Elm,,,Good,Ulmaceae,Ulmus
POINT (-76.963259788 38.857234335),3011 ERIE ST SE,7,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-76.969155715100001 38.933170966399999),2624 MONROE ST NE,5,Ginkgo biloba (male),Ginkgo (male),,,Excellent,Ginkgoaceae,Ginkgo
POINT (-77.039860108200003 38.919159814),2200 OLD MORGAN SCHOOL PL NW,1,Quercus lyrata,Overcup oak,,,Excellent,Fagaceae,Quercus
POINT (-77.0005066744 38.90457639),1129 4TH ST NE,6,Cladrastis lutea,Yellowwood,,,Good,Fabaceae,Cladrastis
POINT (-77.018871863499996 38.905894756499997),1201 5TH ST NW,2,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.025928766 38.907836534),1313 10TH ST NW,2,Platanus x acerifolia,London plane tree,,,Excellent,Platanaceae,Platanus
POINT (-77.025928678100001 38.909459836099998),OPP 1424 10TH ST NW,2,Ulmus americana 'Princeton',Princeton elm,,,Good,Ulmaceae,Ulmus
