xy,address,ward,scientific_name,common_name,disease,pests,condition,fam_name,genus_name
POINT (-77.059635393700006 38.970874585700003),2916 STEPHENSON PL NW,4,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-77.030522394599998 38.913407470700001),1317 RIGGS ST NW,2,Carpinus betulus,Hornbeam (European) (Common),,,Good,Betulaceae,Carpinus
POINT (-76.9722192726 38.937463385699999),3900 24TH ST NE,5,Liquidambar styraciflua,Sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-76.974782139200002 38.913405790200002),2114 RAND PL NE,5,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.973412819800004 38.912652626499998),2216 R ST NE,5,Amelanchier canadensis,Shadblow serviceberry,,,Good,Rosaceae,Amelanchier
POINT (-76.9637644835 38.921003975200001),2300 blk 31ST ST NE,5,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.095200557200002 38.9422765785),4815 UPTON ST NW,3,Quercus rubra,Red oak,,Borer,Good,Fagaceae,Quercus
POINT (-76.932695513499993 38.88535505),4900 ST LOUIS ST SE,7,Nyssa sylvatica,Tupelo,,,Excellent,Nyssaceae,Nyssa
POINT (-76.940470336 38.881271828),618 CHAPLIN ST SE,7,Syringa reticulata,Lilac,,,Good,Oleaceae,Syringa
POINT (-77.000664655500003 38.835078252499997),3800 BLK 4TH ST SE,8,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-77.026555171 38.960563374700001),909 MISSOURI AVE NW,4,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.944969189299997 38.86526145),4050 SOUTHERN AVE SE,7,Liquidambar rotundiloba,Rotundiloba sweetgum,,,Fair,Hamamelidaceae,Liquidambar
POINT (-77.063945521700006 38.964534824300003),5540 32ND ST NW,4,,,,,,,
POINT (-77.016259549200001 38.899533093099997),700 BLOCK 4TH ST NW,2,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.019019779900006 38.898625091500001),700 BLK 5TH ST NW,2,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-76.993128880499995 38.863492759499998),2401 SHANNON PL SE,8,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.024072957300007 38.96559474),732 ROXBORO PL NW,4,Ginkgo biloba,Ginkgo,,,Good,Ginkgoaceae,Ginkgo
POINT (-76.970835633799993 38.935139275300003),2426 OTIS ST NE,5,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.108341335399999 38.931758713900003),5610 MACARTHUR BLVD NW,3,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.961510799799996 38.876016719900001),3100 BLK M PL SE,7,Aesculus flava,Yellow buckeye,,,Fair,Hippocastanaceae,Aescululs
POINT (-77.066464728100001 38.926927436699998),2812 34TH ST NW,3,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.000492720500006 38.906924374200003),1227 4TH ST NE,6,Liquidambar styraciflua,Sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-76.931736119600004 38.8869075311),4920 B ST SE,7,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.944224005300001 38.880028305400003),728 ADRIAN ST SE,7,Acer species,Maple,,,Fair,Aceraceae,Acer
POINT (-76.9596134839 38.893521600299998),3300 BLK CLAY ST NE,7,Lagerstroemia indica,Crape myrtle,,,Good,,
POINT (-77.0209435533 38.876494140200002),600 blk WATER ST SW,6,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
POINT (-77.028868887 38.951952218599999),1215 GALLATIN ST NW,4,,,,,,,
POINT (-76.995390179200001 38.8813303023),714 G ST SE,6,Cladrastis lutea,Yellowwood,,,Poor,Fabaceae,Cladrastis
POINT (-77.003600951699994 38.876923777199998),,,Other (See Notes),Other (See Notes),,,Excellent,,
POINT (-76.959967607799996 38.8925360486),215 33RD ST NE,7,Acer saccharum,Sugar maple,Trunk Rot,,Fair,Aceraceae,Acer
POINT (-77.053244279200001 38.902103601),955 25TH ST NW,2,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.022512035800005 38.961227456),5828 7TH ST NW,4,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.983518848800003 38.920743791200003),OPP 2330 14TH ST NE,5,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.050178287099996 38.903312412299996),1000 BLK 23RD ST NW,2,Ulmus 'Accolade',Elm (Accolade),,,Good,Ulmaceae,Ulmus
POINT (-76.985997507799993 38.880725284599997),1356 PENNSYLVANIA AVE SE,6,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.991914246500002 38.896175816),opp 1015 E ST NE,6,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.912233460300001 38.894417320300001),6200 BLK DIX ST NE,7,Carpinus caroliniana,Ironwood,,,Good,Betulaceae,Carpinus
POINT (-77.000094950600001 38.960012804800002),0 RIGGS RD NE,4,,,,,Good,,
POINT (-76.9466845898 38.8979056051),4095 MINNESOTA AVE NE,7,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.935236945 38.889661384500002),4625 EAST CAPITOL ST SE,7,Ulmus carpinifolia,Smooth-leaf Elm,,,Good,Ulmaceae,Ulmus
POINT (-77.030550595299999 38.961756826699997),1315 MISSOURI AVE NW,4,,,,,,,
POINT (-77.071698130800002 38.932497742499997),3608 LOWELL ST NW,3,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.060577904900001 38.929689151600002),3008 CORTLAND PL NW,3,Tilia tomentosa,Silver linden,,,Excellent,Tiliaceae,Tilia
POINT (-77.000122664399996 38.931671901),300 blk MICHIGAN AVE NE/Harewood Rd,5,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.010496348 38.911182912500003),OPP 26 Q ST NW,5,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-76.934017850399997 38.8739676366),1300 BLK 46TH ST SE / SOUTHERN,7,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.036570470399994 38.928330342700001),3060 16TH ST NW,1,Quercus palustris,Pin oak,,,Excellent,Fagaceae,Quercus
POINT (-77.101217704600003 38.924950653800003),5071 MACARTHUR BLVD NW,3,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
POINT (-77.073453983099995 38.915330781500003),3716 T ST NW,2,Tilia americana,American linden,,,Good,Tiliaceae,Tilia
POINT (-77.0701167199 38.947957432499997),3601 ALBEMARLE ST NW,3,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.038054350400003 38.925689955700001),1669 COLUMBIA RD NW,1,Platanus x acerifolia,London plane tree,,,Excellent,Platanaceae,Platanus
POINT (-77.006131100499999 38.968675062400003),opp 6500  EASTERN AVE NE,4,Ulmus americana,American elm,DED,,Dead,Ulmaceae,Ulmus
POINT (-76.959591444099999 38.880595991500002),3200 BLK MINNESOTA AVE SE,7,Syringa reticulata,Lilac,,,Good,Oleaceae,Syringa
POINT (-77.107627796 38.929646425900003),5311 CATHEDRAL AVE NW,3,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.036285284300007 38.966293602299999),6303 16TH ST NW,4,Quercus bicolor,Swamp white oak,,,Fair,Fagaceae,Quercus
POINT (-76.988435675399998 38.841379975099997),3416 13TH ST SE,8,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.945202308399999 38.8999680115),OPP 4169 MINNESOTA AVE NE,7,,,,,,Aceraceae,
POINT (-77.025968483699998 38.928903059500001),789 IRVING ST NW,1,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.988408903700005 38.902081487300002),1260 FLORIDA AVE NE,5,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.972108852 38.934721267),3615 24TH ST NE/Newton St,5,Acer saccharum,Sugar maple,,,Poor,Aceraceae,Acer
POINT (-76.9821795302 38.878777067900003),1539 PENNSYLVANIA AVE SE,6,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.040000511800002 38.907203996),1738 N ST NW,2,Liquidambar styraciflua,Sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-76.998384690199998 38.83819443),3518 6TH ST SE,8,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.994674608 38.835203512100001),3700 9TH ST SE,8,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-76.947916534 38.868803473299998),3850 Q ST SE,7,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-77.038607240399998 38.907139322500001),1232 17TH ST NW,2,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.024690966199998 38.957435964799998),815 LONGFELLOW ST NW,4,Cladrastis lutea,Yellowwood,,,Fair,Fabaceae,Cladrastis
POINT (-77.075513173 38.913494757),1600 BLOCK 39TH ST NW,2,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.939122174100007 38.900077465300001),OPP 804 44TH ST NE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.038117468799996 38.9419295625),1625 UPSHUR ST NW,4,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-76.969743799 38.930134236199997),2606 MYRTLE AVE NE,5,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.091149292400004 38.930420260799998),3040 FOXHALL RD NW,3,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-77.073625598899994 38.95773847),3737 HUNTINGTON ST NW,3,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Good,Rosaceae,Prunus
POINT (-77.029615643100001 38.958200707899998),OPP 5626 13TH ST NW,4,,,,,,,
POINT (-77.057728988500003 38.950598811500001),4701 LINNEAN AVE NW,3,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.088328560899996 38.9440239519),4441 VERPLANCK PL NW,3,Prunus species,Cherry,,,Excellent,Rosaceae,Prunus
POINT (-77.100089401100007 38.9233727178),5027 MACARTHUR BLVD NW,3,Quercus phellos,Willow oak,,Scale,Fair,Fagaceae,Quercus
POINT (-77.077531454400003 38.9639570808),Opp 3901 MORRISON ST NW,3,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-76.986938089500001 38.934689939),1349 OTIS ST NE,5,Quercus alba,White oak,,,Good,Fagaceae,Quercus
POINT (-76.917701574899993 38.897764538499999),OPP 622 58TH ST NE,7,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-77.049884277900006 38.915854073699997),2229 CALIFORNIA ST NW,2,Celtis occidentalis,Hackberry,,,Excellent,Ulmaceae,Celtis
POINT (-76.997804566 38.896181564599999),614 E ST NE,6,Liquidambar Stryaciflua 'Sterile',Sweetgum (sterile),,,Good,Hamamelidaceae,Liquidambar
POINT (-76.914976143100006 38.895261659500001),421 60TH ST NE,7,Cladrastis lutea,Yellowwood,,,Fair,Fabaceae,Cladrastis
POINT (-77.050673504 38.916593560199999),1900 BLK 23RD ST NW,2,Taxodium distichum,Bald cypress,,,Excellent,Cupressaceae,Taxodium
POINT (-77.080427320499993 38.953372229),OPP 4102 ELLICOTT ST NW,3,Nyssa sylvatica,Tupelo,,,Good,Nyssaceae,Nyssa
POINT (-77.045949419199999 38.895077045400001),2000 blk VIRGINIA AVE NW,2,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.930094814900002 38.901836519600003),4932 JAY ST NE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.971825724400006 38.869208424900002),2409 NAYLOR RD SE,8,Magnolia virginiana,Sweetbay magnolia,,,Good,Magnoliaceae,Magnolia
POINT (-76.977720364800007 38.896160064),Opp 1843 E st ne,,Other (See Notes),Other (See Notes),,,Good,,
POINT (-76.984879812599999 38.942498476),1401 MICHIGAN AVE NE,5,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.043509630700001 38.906984356800002),1244 19TH ST NW,2,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.027142441 38.934235944100003),3557 10TH ST NW,1,Halesia carolina,Carolina silverbell,,,Good,Styracaceae,Halesia
POINT (-76.944677757799994 38.880980729),700 ADRIAN ST SE,7,Acer griseum,Paperbark Maple,,,Fair,Aceraceae,Acer
POINT (-76.961631676899998 38.877529167900001),25 RANDLE CIR SE,7,Prunus species,Cherry,,,Fair,Rosaceae,Prunus
POINT (-77.070896145399999 38.938198590399999),3545 QUEBEC ST NW,3,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.061180214 38.9290922872),3025 CATHEDRAL AVE NW,3,Ulmus americana,American elm,BLS,,Good,Ulmaceae,Ulmus
POINT (-77.077592605600003 38.930612721099997),3051 IDAHO AVE NW,3,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.938748633499998 38.877021862399999),1131 CHAPLIN ST SE,7,Pistacia chinensis,Chinese pistachio,,,Excellent,Anacardiaceae,Pistacia
POINT (-77.076975531 38.931152817799997),3100 blk 39TH ST NW/klingle,3,Tilia americana,American linden,,,Good,Tiliaceae,Tilia
POINT (-76.941319610500003 38.882790433399997),507 HILLTOP TER SE,7,Cercis species,Redbud,,,Good,Fabaceae,Cercis
POINT (-76.991725713899996 38.940779844),1004 TAYLOR ST NE,5,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.052427392400006 38.900763827200002),2413 I ST NW,2,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-76.933766415099996 38.874667166599998),1300 46TH ST SE,7,Prunus species,Cherry,,,Fair,Rosaceae,Prunus
POINT (-76.961950674400001 38.876065519699999),3144 M PL SE,7,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-76.932145897 38.886966388799998),4906 B ST SE,7,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.954814449400004 38.888740726400002),3525 A ST SE,7,Tilia americana 'Redmond',Redmond American Linden,,,Good,Tiliaceae,Tilia
POINT (-76.934944325499998 38.891730226500002),124 47TH ST NE,7,Liquidambar Stryaciflua 'Sterile',Sweetgum (sterile),,,Good,Hamamelidaceae,Liquidambar
POINT (-77.033957298700003 38.972219961299999),1400 ASPEN ST NW,4,Celtis occidentalis,Hackberry,,,Good,Ulmaceae,Celtis
POINT (-77.022384781599996 38.967047796099997),6319 7TH ST NW,4,Cercis canadensis,Eastern redbud,,,Excellent,Fabaceae,Cercis
POINT (-77.041329520199994 38.928775036300003),1806 IRVING ST NW,1,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.018088605 38.964020782799999),6100 4TH ST NW,4,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.030055715800003 38.911080097),1308 Q ST NW,2,Platanus x acerifolia,London plane tree,,,Fair,Platanaceae,Platanus
POINT (-77.014713740900007 38.967242461700003),234 TUCKERMAN ST NW,4,Prunus 'Snow Goose',Cherry (Snowgoose),,,Good,Rosaceae,Prunus
POINT (-76.974502167099999 38.913307364300003),2127 RAND PL NE,5,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.999258057 38.824458923199998),603 GALVESTON PL SE,8,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.032265111100003 38.963121831300001),1355 PEABODY ST NW,4,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.000784344500005 38.960378059),509 NICHOLSON ST NE,4,Zelkova serrata,Japanese zelkova,,,Excellent,Ulmaceae,Zelkova
POINT (-77.004066484299997 38.959512916599998),5709 2ND ST NE,4,,,,,,,
POINT (-76.942921388800002 38.899691179),OPP 4132 HAYES ST NE,7,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-76.982168433400005 38.920215003599999),2224 15TH ST NE,5,,,,,,,
POINT (-77.090351506299996 38.927937685300002),2909 FOXHALL RD NW,3,Koelreuteria paniculata,Goldenrain tree,,,Good,Sapindaceae,Koelreuteria
POINT (-77.000158604299997 38.886586681399997),408 SEWARD SQ SE,6,Tilia cordata,Littleleaf linden,,,Fair,Tiliaceae,Tilia
POINT (-77.042352860700007 38.907202571),1800 BLK N ST NW,2,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.033696203800005 38.907298856399997),1445 N ST NW,2,Gleditsia triacanthos var. inermis 'Skyline',Skyline honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-77.010209235900007 38.910340756300002),30 BATES ST NW,5,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.004990996199993 38.878551274599999),900 BLK NEW JERSEY AVE SE,6,Ulmus parvifolia,Chinese elm,,,Fair,Ulmaceae,Ulmus
POINT (-76.985451118599997 38.878200157),1000 BLK 14TH ST SE,6,Cercis species,Redbud,,,Fair,Fabaceae,Cercis
POINT (-76.989040126800006 38.895483767400002),1234 DUNCAN PL NE,6,Acer saccharinum,Silver maple,,,Good,Aceraceae,Acer
POINT (-77.066752452599999 38.947856088100004),3424 ALBEMARLE ST NW,3,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.965458881900005 38.858093762700001),2621 29TH ST SE,7,Ulmus americana 'Jefferson',Jefferson Elm,,,Good,Ulmaceae,Ulmus
POINT (-76.957204253 38.8963374458),3401 BENNING RD NE,7,Ulmus americana,American elm,Butt Rot,,Fair,Ulmaceae,Ulmus
POINT (-77.023118696899999 38.907192157700003),OPP 801 N ST NW,2,Liquidambar Stryaciflua 'Sterile',Sweetgum (sterile),,,Good,Hamamelidaceae,Liquidambar
POINT (-76.994283552799999 38.895817169600001),814 MARYLAND AVE NE,6,Quercus rubra,Red oak,,,Fair,Fagaceae,Quercus
POINT (-76.946267661600004 38.893948815500003),OPP 4001 BENNING RD NE,7,Ulmus parvifolia,Chinese elm,,,Excellent,Ulmaceae,Ulmus
POINT (-77.045572916 38.897303861099999),2020 F ST NW,2,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.022513959199998 38.969598230300001),6528 7TH ST NW,4,,,,,,,
POINT (-77.029774955700006 38.970853724800001),OPP 6627 13TH ST NW,4,,,,,,,
POINT (-76.992061805899993 38.834119145),907 WAHLER PL SE,8,Quercus bicolor,Swamp white oak,,,Excellent,Fagaceae,Quercus
POINT (-76.961934053600004 38.8776575288),29 RANDLE CIR SE,7,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Good,Rosaceae,Prunus
POINT (-76.992150342800002 38.924366317199997),opp 1003 EVARTS ST NE,5,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.997587282 38.889745458199997),623 EAST CAPITOL ST BN,6,Ulmus species,Elm,,,Good,Ulmaceae,Ulmus
POINT (-77.009950407 38.884591182199998),0 WASHINGTON AVE SW,6,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.02726616 38.929782678700001),1029 KENYON ST NW,1,Quercus palustris,Pin oak,Butt Rot,,Poor,Fagaceae,Quercus
POINT (-77.056379147300007 38.927833569199997),2831 28TH ST NW,3,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-77.020629773699994 38.876063517),600 block WATER ST SW,6,Ulmus parvifolia,Chinese elm,,,Fair,Ulmaceae,Ulmus
POINT (-76.988475618600006 38.8637603771),OPP 1254 PLEASANT ST SE,8,Tilia americana,American linden,,,Excellent,Tiliaceae,Tilia
POINT (-77.033622938400001 38.926396752800002),1434 HARVARD ST NW,1,Pistacia chinensis,Chinese pistachio,,,Good,Anacardiaceae,Pistacia
POINT (-77.069527017799999 38.925856480199997),3532 MASSACHUSETTS AVE NW,3,Quercus bicolor,Swamp white oak,,,Poor,Fagaceae,Quercus
POINT (-77.080756244499995 38.909886350500003),1551 44TH ST NW,3,Quercus bicolor,Swamp white oak,,,Excellent,Fagaceae,Quercus
POINT (-77.031140266600005 38.982342357199997),1300 BLK IRIS ST NW,4,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.026035453800006 38.956213908499997),900 KENNEDY ST NW,4,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-77.071968384399995 38.918462825500001),3544 W PL NW,3,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-77.046705241300003 38.909212482500003),1416 21ST ST NW,2,Quercus palustris,Pin oak,,Scale,Good,Fagaceae,Quercus
POINT (-76.973430320299997 38.934051456399999),2215 NEWTON ST NE,5,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-76.943510227299996 38.889906826699999),4132 EAST CAPITOL ST BN,7,Ulmus americana 'Jefferson',Jefferson Elm,,,Good,Ulmaceae,Ulmus
POINT (-76.981313059300007 38.89196869),1625 CONSTITUTION AVE NE,6,Malus 'Harvest Gold',Crabapple (Harvest Gold),,,Good,Rosaceae,Malus
POINT (-76.923779734700005 38.888793218399996),33 54TH ST SE,7,Zelkova serrata,Japanese zelkova,,,Dead,Ulmaceae,Zelkova
POINT (-77.029282243200001 38.924712564700002),1248 FAIRMONT ST NW,1,Other (See Notes),Other (See Notes),,,Excellent,Platanaceae,Platanus
POINT (-77.038359012699999 38.921727461400003),OPP 1662 KALORAMA RD NW,1,Tilia cordata,Littleleaf linden,,,Excellent,Aceraceae,Acer
POINT (-77.014757965399994 38.919781860299999),2219 2ND ST NW,5,Acer platanoides,Norway maple,,,Fair,Aceraceae,Acer
POINT (-77.039401334399997 38.919562234399997),2209 ONTARIO RD NW,1,Nyssa sylvatica,Tupelo,,,Excellent,Aceraceae,Acer
POINT (-77.026666545699996 38.917096210799997),1021 U ST NW,1,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.963129888799998 38.871332427200002),3045 Q ST SE,7,,,,,Good,,
POINT (-76.976810990600001 38.930215519),1924 JACKSON ST NE,5,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.037697439 38.924763481500001),OPP 1620 FULLER ST NW,1,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-77.035058177099998 38.983173785600002),1444 JUNIPER ST NW,4,Acer buergeranum,Trident maple,,,Good,Aceraceae,Acer
POINT (-77.066279764800001 38.950685155899997),3222 CHESAPEAKE ST NW,3,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-77.081285519600002 38.949391525099998),Opp 4101 RIVER RD NW,3,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.994568385299999 38.831183650299998),4022 8TH ST SE,8,Syringa reticulata,Lilac,,,Good,Oleaceae,Syringa
POINT (-76.994711471399995 38.833167742299999),3800 BLK 8TH ST SE,8,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-76.998385406799997 38.838338072600003),3518 6TH ST SE,8,Zelkova serrata 'Green Vase',Green Vase Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.991031894 38.834204486399997),924 WAHLER PL SE,8,Quercus rubra,Red oak,,,Fair,Fagaceae,Quercus
POINT (-77.109332803300006 38.9326536206),5700 MACARTHUR BLVD NW,3,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.006429330499998 38.8212699141),139 JOLIET ST SW,8,,,,,,,
POINT (-76.999822857300003 38.890892436500003),419 A ST NE,6,Acer saccharum,Sugar maple,,,Fair,Aceraceae,Acer
POINT (-76.974112193600007 38.942368326100002),4317 22ND ST NE,5,Platanus x acerifolia,London plane tree,,,Excellent,Platanaceae,Platanus
POINT (-77.044973865599999 38.9092865613),1400 BLK 20TH ST NW,2,Gleditsia triacanthos var. inermis 'Sunburst',Sunburst honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-77.095062537900006 38.932305062300003),4844 LOUGHBORO RD NW,3,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.070985545 38.948850659800001),3617 APPLETON ST NW,3,Prunus 'Snow Goose',Cherry (Snowgoose),,,Good,Rosaceae,Prunus
POINT (-77.056639830199998 38.923256888600001),2800 CALVERT ST NW (median),3,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Good,Rosaceae,Prunus
POINT (-77.023867185200004 38.9513930233),OPP 5009 8TH ST NW,4,Platanus occidentalis,American sycamore,,,Good,Platanaceae,Platanus
POINT (-76.947305569899996 38.890066230099997),UNIT BLK 40TH ST NE,7,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-77.028386824099996 38.949693202500001),1228 EMERSON ST NW,4,Cercis canadensis,Redbud,,,Good,Aceraceae,Acer
POINT (-77.016576864699999 38.947618043200002),4700 3RD PL NW,4,Ginkgo biloba,Ginkgo,,,Good,Ginkgoaceae,
POINT (-77.03524068 38.947248928900002),1507 CRITTENDEN ST NW,4,Carpinus caroliniana,Ironwood,,,Good,Betulaceae,Carpinus
POINT (-77.0120725867 38.925084629600001),2600 1ST ST NW,5,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-77.012504924599995 38.825763498699999),4406 MARTIN LUTHER KING JR AVE SW,8,Platanus occidentalis,American sycamore,,,Good,Platanaceae,Platanus
POINT (-77.028148474800005 38.908948875599997),1410 12TH ST NW,2,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.0364436869 38.941122332799999),4100 BLK 16TH ST NW (MEDIAN),4,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.956326362499993 38.885142383599998),3459 MINNESOTA AVE SE,7,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.094272307 38.939247587099999),3735 48TH ST NW,3,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.000642866700005 38.905340692499998),1160 4TH ST NE,6,Acer platanoides,Norway maple,,,Fair,Aceraceae,Acer
POINT (-76.983440366899998 38.867640551299999),1438 T ST SE,8,Syringa reticulata,Lilac,,,Fair,Oleaceae,Syringa
POINT (-76.996356696899994 38.892137215799998),600 blk Constitution ave Ne (park),6,Fagus grandifolia,American beech,,,Excellent,,"Fagus
Fagus
Fagus"
POINT (-76.951506687 38.861801915199997),3819 SUITLAND RD SE,7,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.988869408 38.878454392099997),OPP 1237 K ST SE,6,Acer saccharum,Sugar maple,,,Fair,Aceraceae,Acer
POINT (-76.962492189800003 38.862946282899998),3110 W ST SE ,7,Quercus alba,White oak,,,Good,Fagaceae,Quercus
POINT (-76.974803927699995 38.8639644358),2300 GOOD HOPE RD SE,8,Koelreuteria paniculata,Goldenrain tree,,,Good,Sapindaceae,Koelreuteria
POINT (-77.100568417199995 38.938516186100003),5046 SEDGWICK ST NW,3,Quercus palustris,Pin oak,,,Excellent,Fagaceae,Quercus
POINT (-77.062411501599996 38.940930348099997),3000 blk TILDEN ST NW(median),3,Ilex opaca,American Holly,,,Good,Aquifoliaceae,Ilex
POINT (-77.096836861400007 38.920165897399997),2226 49TH ST NW,3,Acer saccharinum,Silver maple,,,Good,Aceraceae,Acer
POINT (-77.030599027899996 38.912670123700003),1319 R ST NW,2,Tilia tomentosa,Silver linden,,,Fair,Tiliaceae,Tilia
POINT (-76.935198893099994 38.8918448023),opp 4634 BLAINE ST NE,7,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
