xy,address,ward,scientific_name,common_name,disease,pests,condition,fam_name,genus_name
POINT (-77.009177884799996 38.909369103300001),1424 NORTH CAPITOL ST NW,5,Quercus species,Oak,,,Good,Fagaceae,Quercus
POINT (-77.011331638100003 38.874595800800002),70 N street SW,6,Ulmus americana 'New Harmony',New Harmony elm,,,Good,Ulmaceae,Ulmus
POINT (-77.007055047600005 38.835282755900003),10 HALLEY PL SE,8,Prunus yedoensis,Yoshino cherry,,,Excellent,,Prunus
POINT (-77.003685676700002 38.834301680199999),119 WAYNE PL SE,8,Cercis canadensis,Eastern redbud,,,Excellent,,
POINT (-77.007944556 38.832029826),3900 BLK SOUTH CAPITOL ST BN,8,Ulmus parvifolia,Chinese elm,,,Excellent,,Ulmus
POINT (-77.045925979399996 38.917420158600002),2011 COLUMBIA RD NW,1,Ulmus parvifolia,Chinese elm,,,Excellent,Ulmaceae,Ulmus
POINT (-77.0968224728 38.9434571627),4202 49TH ST NW,3,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-76.991595369799995 38.902864783299997),1006 11TH ST NE,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.999433869 38.891167839399998),103 5TH ST NE,6,Tilia americana,American linden,,,Good,Tiliaceae,Tilia
POINT (-77.017262723200005 38.948498258900003),340 DECATUR ST NW,4,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.996249973600001 38.884404979099997),400 blk 7TH ST SE,6,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.013464113200001 38.903187115599998),1125 NEW JERSEY AVENUE NW,6,,,,,,,
POINT (-77.027663893300002 38.9584237125),OPP 936 MADISON ST NW,4,Quercus lyrata,Overcup oak,,,Fair,Fagaceae,Quercus
POINT (-77.081953444899995 38.962706646500003),5447 42ND ST NW,3,Liquidambar rotundiloba,Rotundiloba sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-77.054537702299996 38.950291677800003),2741 BRANDYWINE ST NW,3,Prunus virginiana,Chokecherry,,,Excellent,Rosaceae,Prunus
POINT (-77.02061399199999 38.974847286299998),517 CEDAR ST NW,4,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-77.092119532300003 38.920448949200001),2229 46TH ST NW,3,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.970380527200007 38.852416848),2452 ALABAMA AVE SE,8,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-76.996252096399999 38.877909572699998),1011 7TH ST SE,6,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.981104503099999 38.906895477500001),1600 blk HOLBROOK ST NE,5,Liquidambar styraciflua,Sweetgum,,,Dead,Hamamelidaceae,Liquidambar
POINT (-76.9919681107 38.853911117),700 SUITLAND PKWY SE WEST OF STANTON ROAD,8,Quercus rubra,Red oak,,,Poor,Fagaceae,Quercus
POINT (-77.022242095699994 38.953535751499999),5226 7TH ST NW,4,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.098371748399998 38.920632791800003),4929 MACARTHUR BLVD NW,3,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
POINT (-76.982808248400005 38.933271600700003),3506 16TH ST NE,5,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.976953285899995 38.896072031099997),1900 blk E ST NE,7,,,,,,,
POINT (-77.0024521932 38.848357424299998),2800 4TH ST SE,8,Nyssa sylvatica,Tupelo,,,Good,Nyssaceae,Nyssa
POINT (-77.002389087200001 38.8484183164),2800 4TH ST SE,8,Nyssa sylvatica,Tupelo,,,Good,Nyssaceae,Nyssa
POINT (-77.063589774199997 38.954930390599998),4970 LINNEAN AVE NW,3,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.002320996500004 38.848488834599998),2800 4TH ST SE,8,Platanus occidentalis,American sycamore,,,Good,Platanaceae,Platanus
POINT (-77.021016083 38.9200402954),600 BRYANT ST NW,1,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
POINT (-77.069795222600007 38.946384329600001),4401 36TH ST NW,3,Platanus x acerifolia 'Bloodgood',Bloodgood london plane tree,,,Excellent,Platanaceae,Platanus
POINT (-77.102890475500004 38.9250180724),5131 SHERIER PL NW,3,,,,,,,
POINT (-77.020962230099997 38.920140482199997),600 BRYANT ST NW,1,Quercus phellos,Willow oak,,,Excellent,Fagaceae,Quercus
POINT (-77.039476317400002 38.9081947313),1728 MASSACHUSETTS AVE NW,2,Tilia americana,American linden,,,Good,Tiliaceae,Tilia
POINT (-77.003652945799999 38.882566914),159 DUDDINGTON PL SE,6,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-76.9798567534 38.905551398699998),Median 1200 BLADENSBURG RD NE,5,Ulmus species,Elm,,,Good,Ulmaceae,Ulmus
POINT (-77.0006731215 38.925907967500002),opp 2809 4TH ST NE,5,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-76.987205741 38.910264211700003),1715 CAPITOL AVE NE,5,Prunus species,Cherry,,,Fair,Rosaceae,Prunus
POINT (-77.010556385499996 38.921262404700002),34 BRYANT ST NW/N. Capitol St,5,,,,,Good,,
POINT (-76.956515266 38.887550127099999),3425 B ST SE,7,Gleditsia triacanthos var. inermis 'Shademaster',Shademaster honeylocust,,,Fair,Fabaceae,Gleditsia
POINT (-77.074494331799997 38.954040021300003),"Nebraska Ave., between Fessenden and Chesapeake S*",3,,,,,,,
POINT (-77.0073552745 38.952659084300002),501 RIGGS ROAD NE,5,,,,,,,
POINT (-76.921417471699996 38.884031806800003),5525 BLK C ST SE,7,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.936620424500006 38.881416993400002),641 46TH ST SE,7,Quercus lyrata,Overcup oak,,,Good,,
POINT (-76.964710595200003 38.879178441900002),808 30TH ST SE,7,Gleditsia triacanthos var. inermis,Thornless honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-77.006122527599999 38.947165064499998),4606 FORT TOTTEN DR NE/Allison St,5,,,,,,,
POINT (-76.951757564100006 38.883891632299999),3650 ELY PLACE SE,7,,,,,,,
POINT (-76.921380769 38.891031268500001),"East Capitol and Blaine Sts., to 55th St. & 57th *",7,,,,,,,
POINT (-76.997937050199994 38.843810686499999),3200 6TH STREET SE,8,,,,,,,
POINT (-76.931275632099997 38.884764179100003),4928 CALL PL SE,7,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.005332798599994 38.917051095300003),134 U ST NE,5,Acer platanoides,Norway maple,,,Fair,Aceraceae,Acer
POINT (-76.937372893100004 38.902685929500002),4503 SHERIFF RD NE,7,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.074051460600003 38.912834242400002),1601 38TH ST NW,2,Amelanchier canadensis,Shadblow serviceberry,,,Fair,Rosaceae,Amelanchier
POINT (-77.080365232399998 38.9595895685),5310 41ST ST NW,3,Acer saccharum,Sugar maple,,,Fair,Aceraceae,Acer
POINT (-76.986062222 38.910513531299998),0 MOUNT OLIVET RD NE,5,,,,,,,Ulmus
POINT (-77.005750521799996 38.882561435500001),101 DUDDINGTON PL SE,6,Ginkgo biloba,Ginkgo,,,Excellent,Ginkgoaceae,Ginkgo
POINT (-76.990322312700002 38.946989964799997),4718 12th St NE,5,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.005701513199995 38.8332391378),100 BLK MISSISSIPPI AVE SE,8,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.067623887699995 38.960969423900004),3324 MILITARY RD NW,3,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.106010737 38.932062206),5203 KLINGLE ST NW,3,Acer saccharum,Sugar maple,,,Excellent,Aceraceae,Acer
POINT (-76.938373966300006 38.872279667800001),0 ALABAMA AVE SE,7,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.026510152699998 38.923869664),1000 blk EUCLID ST NW,1,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.932140811099998 38.901539073099997),4838 JAY ST NE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.081423470800004 38.955911872),4118 GARRISON ST NW,3,Prunus yedoensis,Yoshino cherry,,,Good,Rosaceae,Prunus
POINT (-77.050174857 38.9062375102),1250 23RD ST NW,2,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.956985304599996 38.887553600399997),3413 B ST SE,7,Gleditsia triacanthos var. inermis 'Shademaster',Shademaster honeylocust,,,Fair,Fabaceae,Gleditsia
POINT (-76.937336 38.8766379638),4500 BLK ALABAMA AVE SE / HILLSIDE,7,Amelanchier laevis,Alleghany serviceberry,,,Good,Rosaceae,Amelanchier
POINT (-76.936457703800002 38.881769773599999),600 blk46TH ST SE,7,,Swamp white oak,,,Good,,
POINT (-76.922059326899998 38.884116043200002),5437 C ST SE,7,Acer griseum,Paperbark Maple,,,Excellent,Aceraceae,Acer
POINT (-77.032622709600005 38.9486224268),4805 14TH ST NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.063354676200007 38.940865541299999),3007 TILDEN ST NW,3,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.961434260499999 38.864879356199999),2026 32ND ST SE,7,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-76.959838607199998 38.872773711100002),3226 HIGHWOOD DR SE,7,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.023552954600007 38.909702863699998),801 P ST NW,2,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.009647624799996 38.826946624400001),84 DARRINGTON ST SW,8,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.017449624899996 38.937789593399998),400 blk ROCK CREEK CHURCH RD NW,5,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-76.975792352100001 38.898795772500002),OPP 1917 BENNING RD NE,5,Cercis species,Redbud,,,Fair,Fabaceae,Cercis
POINT (-77.058082138700001 38.908083314899997),1339 29TH ST NW,2,Acer saccharum,Sugar maple,,,Fair,Aceraceae,Acer
POINT (-77.060334419499995 38.963663703800002),2946 LEGATION ST NW,4,Cornus kousa,Dogwood (Kousa),,,Excellent,Cornaceae,Cornus
POINT (-77.035317693400003 38.917088374199999),1511 U ST NW,1,Platanus x acerifolia 'Bloodgood',Bloodgood london plane tree,BLS,,Fair,Platanaceae,Platanus
POINT (-77.034963934 38.917087157799997),1509 U ST NW,1,Platanus x acerifolia 'Bloodgood',Bloodgood london plane tree,,,Excellent,Platanaceae,Platanus
POINT (-77.057080056700002 38.9106475866),1601 28TH ST NW,2,Liquidambar rotundiloba,Rotundiloba sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-77.031644016499996 38.952962510500001),1349 HAMILTON ST NW,4,Liquidambar styraciflua,Sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-77.064543093699996 38.950784436500001),3105 CHESAPEAKE ST NW,3,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-77.023427895500006 38.981039912100002),7473 7TH ST NW,4,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-76.979559967900002 38.902458293899997),OPP 1650 K ST NE,5,,,,,,,
POINT (-76.943453599400002 38.8785609046),845 ADRIAN ST SE,7,Syringa reticulata,Lilac,,,Good,Oleaceae,Syringa
POINT (-76.985577667900003 38.878173249900001),1000 BLK 14TH ST SE,6,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.000246696800005 38.8332794214),400 BLK VALLEY AVE SE,8,Halesia carolina,Carolina silverbell,,,Good,Styracaceae,Halesia
POINT (-77.005178112899998 38.940932542500001),108 FORT DR NE,5,,,,,,Platanaceae,Platanus
POINT (-76.992218151399996 38.877188719400003),1000 blk POTOMAC AVE SE,6,,,,,,,
POINT (-77.074730257900001 38.942264696199999),3801 UPTON ST NW,3,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Good,Rosaceae,Prunus
POINT (-77.026968740399994 38.919604257899998),opp 2214 11TH ST NW,1,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.993411388400006 38.876945290400002),900 blk POTOMAC AVE SE,6,,,,,,,
POINT (-77.021505958199995 38.938033089599998),3810 7TH ST NW,4,Platanus x acerifolia 'Bloodgood',Bloodgood london plane tree,,,Good,Platanaceae,Platanus
POINT (-76.971935886300002 38.896167006799999),OPP 2425 E ST NE,7,Nyssa sylvatica,Tupelo,,,Good,Nyssaceae,Nyssa
POINT (-76.989699500100002 38.890561998300001),108 TENNESSEE AVE NE,6,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.957724780299998 38.862251618499997),3344 ALABAMA AVE SE,7,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.994581383500005 38.882686628899997),807 E ST SE,6,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.002417445099994 38.822029791399999),4635 SOUTH CAPITOL ST BN,8,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
POINT (-77.025624322400006 38.887700909499998),0 INDEPENDENCE AVE SW,6,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.931547047 38.902430558699997),OPP 930 49TH ST NE,7,Ostrya virginiana,American hop hornbeam,,,Excellent,Betulaceae,Ostrya
POINT (-77.022314741200006 38.9631860617),626 POWHATAN PL NW,4,Prunus 'Snow Goose',Cherry (Snowgoose),,,Excellent,Rosaceae,Prunus
POINT (-76.945215693400002 38.9066515146),OPP 4101 ANACOSTIA AVE NE,7,Ulmus americana 'Jefferson',Jefferson Elm,,,Excellent,,
POINT (-76.937190982299995 38.902818644600003),OPP 4505 SHERIFF RD NE,7,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-76.944312142200005 38.903256410099999),8000 blk KENILWORTH AVE NE,7,,Kentucky coffeetree,,,,Platanaceae,Platanus
POINT (-76.934341568600004 38.902818344400004),4731 SHERIFF RD NE,7,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.036711602599993 38.918171499400003),1601 V ST NW,1,,,,,,Rosaceae,Prunus
POINT (-77.0109080398 38.971596908800002),13 WHITTIER ST NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.026175789899995 38.967246034600002),900 TUCKERMAN ST NW,4,Prunus 'Snow Goose',Cherry (Snowgoose),,,Fair,Rosaceae,Prunus
POINT (-77.024082778199997 38.967980515800001),727 TEWKESBURY PL NW,4,Ginkgo biloba,Ginkgo,,,Poor,Ginkgoaceae,Ginkgo
POINT (-77.023509574800002 38.9595699407),0 MISSOURI AVE NW,4,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.990166886099999 38.955101343700001),5200 12TH ST NE,5,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.981140720799999 38.9462246346),1712 BUCHANAN ST NE,5,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Good,Rosaceae,Prunus
POINT (-77.005960188200007 38.918012924599999),opp 121 Rhode Island Ave NE,5,Quercus phellos,Willow oak,,,Excellent,Fagaceae,Quercus
POINT (-77.024813166200005 38.8877019293),0 INDEPENDENCE AVE SW,6,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.934950556199993 38.895168613199999),OPP 501 47TH ST NE,7,Acer saccharum,Sugar maple,,,Fair,Aceraceae,Acer
POINT (-76.997593481500004 38.9572860922),616 KENNEDY ST NE,4,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.973663669600001 38.848250640099998),2104 RIDGECREST CT SE,8,,,,,,Fagaceae,Quercus
POINT (-76.977258021699996 38.906663316500001),1238 18TH ST NE,5,Prunus 'Snow Goose',Cherry (Snowgoose),,,Poor,Rosaceae,Prunus
POINT (-76.993144166799993 38.954481487199999),913 Hamilton St NE,5,Cercis species,Redbud,,,Good,Fabaceae,Cercis
POINT (-76.956131300400003 38.876090177499997),opp 3405 Massachusetts Ave SE,7,Celtis occidentalis,Hackberry,,,Good,Ulmaceae,Celtis
POINT (-76.980703713 38.925348302099998),2715 17TH ST NE,5,Cercis canadensis,Redbud,,,Excellent,,Cercis
POINT (-77.082437435100005 38.927418213400003),0 NEW MEXICO AVE NW,3,Platanus x acerifolia,London plane tree,,,Excellent,Fagaceae,Quercus
POINT (-77.084121781899995 38.953277585199999),4304 ELLICOTT ST NW,3,Cercis canadensis,Eastern redbud,,,Excellent,Fabaceae,Cercis
POINT (-76.956322073300001 38.876163180399999),opp 3405 Massachusetts Ave SE,7,Celtis occidentalis,Hackberry,,,Good,Ulmaceae,Celtis
POINT (-77.016284456799994 38.945403819799999),315 ALLISON ST NW,4,Quercus falcata,Southern red oak,,,Good,Fagaceae,Quercus
POINT (-77.0250958731 38.949008904),844 DELAFIELD PL NW,4,Ginkgo biloba,Ginkgo,,,Good,Ginkgoaceae,Ginkgo
POINT (-76.956234858299993 38.8761312241),opp 3405 Massachusetts Ave SE,7,Celtis occidentalis,Hackberry,,,Good,Ulmaceae,Celtis
POINT (-77.025276782399999 38.9518801121),820 GALLATIN ST NW,4,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-77.019952263199997 38.973752632900002),6902 5TH ST NW,4,Acer saccharinum,Silver maple,,,Good,Aceraceae,Acer
POINT (-76.985655385800001 38.933760586600002),1407 Newton St NE,5,Acer platanoides 'Crimson King',Crimson King Norway maple,,,Excellent,Aceraceae,Acer
POINT (-77.083415843200001 38.912524956299997),4454 RESERVOIR RD NW,3,,Mimosa,,,Good,Aceraceae,Acer
POINT (-76.992885039499996 38.877324104300001),,6,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.960250559399995 38.856898330699998),OPP 2706 33RD ST SE,7,Cornus species,Dogwood,,,Good,Cornaceae,Cornus
POINT (-76.952309790399994 38.862671921599997),OPP 2200 38TH ST SE,7,Magnolia virginiana,Sweetbay magnolia,,,Good,Magnoliaceae,Magnolia
POINT (-76.952318874 38.862764881099999),OPP 2200 38TH ST SE,7,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.058695989499995 38.975076059800003),6400 31ST PL NW,4,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.06111507599999 38.933458359399999),3036 MACOMB ST NW,3,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.955966918300007 38.875777321199998),3400 BLK MASSACHUSETTS AVE SE,7,Tilia tomentosa,Silver linden,,,Good,Tiliaceae,Tilia
POINT (-77.072849385400005 38.914883296),1808 37TH ST NW,2,Acer saccharum,Sugar maple,,,Poor,Aceraceae,Acer
POINT (-76.947560106500006 38.889793840199999),OPP 3978 EAST CAPITOL ST NE (MEDIAN),7,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.024542022600002 38.8795653022),700 blk WATER ST SW,6,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.940333232200004 38.887262708900003),4601 TEXAS AVE SE,7,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.019316618800005 38.898392808),500 BLOCK G ST NW,2,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-76.979702355 38.884057482800003),1731 D ST SE,6,Tilia species,Linden,,,Good,Tiliaceae,Tilia
POINT (-77.004941481299994 38.878888467499998),OPP 909 NEW JERSEY AVE SE,6,,,,,,,
POINT (-77.038788915699996 38.931171414300003),OPP 3172 17TH ST NW,1,Zelkova serrata,Japanese zelkova,,,Fair,Ulmaceae,Zelkova
POINT (-77.048195173300002 38.897699407200001),2130 G STREET NW,2,,,,,,,
POINT (-77.041477318600002 38.918011159499997),"18th St. and Kalorama Rd., NW",1,,,,,,,
POINT (-77.000691299600007 38.863120886399997),"South Capitol Street, I-295, 11th St. & Frederick*",8,,,,,,,
POINT (-76.927804225 38.887436836299997),0 51ST ST SE,7,Tilia tomentosa,Silver linden,,,Good,Tiliaceae,Tilia
POINT (-77.071110460699998 38.972015645799999),3300 BLK STUYVESANT PL NW,4,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-77.074339352600006 38.962584253800003),5420 CONNECTICUT AVE NW,3,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-76.930797631399997 38.898458964100001),4918 NANNIE HELEN BURROUGHS AVE NE,7,Koelreuteria paniculata,Goldenrain tree,,,Good,Sapindaceae,Koelreuteria
POINT (-76.93091369699999 38.898473543400002),4914 NANNIE HELEN BURROUGHS AVE NE,7,Koelreuteria paniculata,Goldenrain tree,,,Poor,Sapindaceae,Koelreuteria
POINT (-77.003344519400002 38.960463966799999),237 NICHOLSON ST NE,4,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Excellent,Rosaceae,Prunus
POINT (-77.073158166499994 38.942278733599998),3717 UPTON ST NW,3,Prunus yedoensis,Yoshino cherry,,,Excellent,Rosaceae,Prunus
POINT (-77.008633647400003 38.831455864200002),UNIT BLK ATLANTIC ST SW,8,,,,,,,
POINT (-77.011388161400006 38.921262608),60 BRYANT ST NW/N. Capitol St,5,,,,,,,
POINT (-77.008062272900005 38.831497156700003),UNIT BLK ATLANTIC ST SW,8,,,,,,,
POINT (-76.956137449899998 38.889137250600001),11 35TH ST SE,7,Cercis species,Redbud,,,Fair,Fabaceae,Cercis
POINT (-76.957594686899995 38.863111537100004),2112 34TH ST SE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.095108129099998 38.942165739),4816 UPTON ST NW,3,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-77.032632452200005 38.945860886200002),OPP 4518 14TH ST NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.909820829200001 38.893112569899998),310 EASTERN AVE NE,7,Liquidambar styraciflua,Sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-77.021231038 38.974849146399997),533 CEDAR ST NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.016032307700002 38.963731134500001),250 QUACKENBOS ST NW,4,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-77.016872661799994 38.963732418900001),306 QUACKENBOS ST NW,4,Acer species,Maple,,,Good,Aceraceae,Acer
POINT (-77.013803663800005 38.964576745400002),6100 NORTH DAKOTA AVE NW,4,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.036316557 38.952327231),5101 16TH ST NW,4,Tilia tomentosa,Silver linden,,,Good,Tiliaceae,Tilia
POINT (-77.029239301900006 38.9794465668),1225 GERANIUM ST NW,4,Acer saccharinum,Silver maple,,,Good,Aceraceae,Acer
POINT (-77.069295557700002 38.963958858600002),3508 MORRISON ST NW,3,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.001624727600003 38.958190408500002),312 RIGGS RD NE,5,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.022830348300005 38.938507957600002),0 NEW HAMPSHIRE AVE NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.014739160900007 38.914005655399997),212 S ST NW,5,Acer rubrum 'October Glory',October Glory red maple,,,Good,Aceraceae,Acer
POINT (-77.050659615499995 38.914050959400001),2300 S ST NW,2,Zelkova serrata 'Green Vase',Green Vase Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.034688033799995 38.907527659700001),1300 BLK 15TH ST NW/ N ST,2,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.983234944800003 38.895438646),1507 ISHERWOOD ST NE,6,Malus 'Harvest Gold',Crabapple (Harvest Gold),,,Excellent,Rosaceae,Malus
POINT (-77.040214980200005 38.911837798199997),1748 CORCORAN ST NW,2,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-77.000855516200005 38.961331104099997),402 OGLETHORPE ST NE,4,Quercus rubra,Red oak,,,Fair,Fagaceae,Quercus
POINT (-77.067566955800004 38.935831519799997),3440 34TH PL NW,3,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.036353136200006 38.936024991),3539 16TH ST NW,1,Acer platanoides,Norway maple,,,Poor,Aceraceae,Acer
POINT (-76.988189915600003 38.925697103799997),opp 2801 13TH ST NE/Franklin St,5,Ulmus americana,American elm,DED,,Dead,Ulmaceae,Ulmus
POINT (-77.012454614500001 38.877426022400002),"Delaware Ave., between I and M Sts., SW",6,,,,,,,
POINT (-77.021429895099999 38.949950170500003),635 EMERSON ST NW,4,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.932454044300002 38.877843681100003),1187 46TH PL SE,7,Cercis species,Redbud,,,Good,Fabaceae,Cercis
POINT (-76.981474216199999 38.9350516441),1632 OTIS ST NE,5,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.062278611799996 38.941825147700001),opp 4035 CONNECTICUT AVE NW,3,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-76.971222215899999 38.851833941199999),2424 ALABAMA AVE SE,8,Ulmus americana,American elm,,,Fair,Ulmaceae,Ulmus
POINT (-77.103383532 38.938080556700001),5070 OVERLOOK RD NW,3,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.000360314399998 38.958435232799999),5599 CHILLUM PL NE,4,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.946854181199996 38.889664588899997),4000 BLK EAST CAPITOL ST SE,7,Ulmus americana,American elm,,,Poor,Ulmaceae,Ulmus
POINT (-76.985073743599997 38.940787488600002),1400 BLK TAYLOR ST NE,5,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
POINT (-76.9527689616 38.883686998599998),,7,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.951405007199995 38.891006212100002),40 ANACOSTIA RD NE,7,Tilia americana,American linden,,,Fair,Tiliaceae,Tilia
POINT (-76.914970089600004 38.894322203900003),300 BLK 60TH ST NE,7,Prunus species,Cherry,,,Dead,Rosaceae,Prunus
POINT (-76.951945927500006 38.883843433),,7,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.951699164299995 38.883691017099999),,7,Liriodendron tulipifera,Tulip poplar,,,Excellent,Magnoliaceae,Liriodendron
POINT (-76.951634791299995 38.883557392100002),,7,Platanus x acerifolia,London plane tree,,,Excellent,Platanaceae,Platanus
POINT (-76.9519083765 38.883565743600002),,7,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.995491103700004 38.891855644400003),717 MASSACHUSETTS AVE NE,6,Tilia species,Linden,,,Good,Tiliaceae,Tilia
POINT (-76.985302574299993 38.8641458345),1416 W ST SE,8,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-76.983656938199999 38.865113472399997),2000 BLK 15TH ST SE,8,Ulmus americana,American elm,,,Fair,Ulmaceae,Ulmus
POINT (-76.987356717500006 38.880892556600003),1339 pennsylvania ave se,6,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.998060219300001 38.901282409899999),601 I ST NE,6,Pyrus calleryana 'Bradford',Bradford callery pear,,,Good,Rosaceae,Pyrus
