xy,address,ward,scientific_name,common_name,disease,pests,condition,fam_name,genus_name
POINT (-76.974095960599996 38.905039009500001),1115 21ST ST NE,5,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.016579428399993 38.938513283799999),300 BLK ROCK CREEK CHURCH RD NW,5,Cercis species,Redbud,,,Good,Fabaceae,Cercis
POINT (-76.972045412900002 38.905578983799998),2225 M ST NE,5,,,,,,,
POINT (-77.019558912600004 38.897425075800001),500 BLK F ST NW,2,Gleditsia species,Honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-76.946323550900004 38.883511968299999),4015 ELY PL SE ALLEY,8,Other (See Notes),Other (See Notes),,,Dead,Null,Other
POINT (-77.061374949799998 38.929288548899997),3101 WOODLEY RD NW,3,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.029747305 38.980722972499997),7500 blk 13TH ST NW,4,Pyrus calleryana 'Bradford',Bradford callery pear,,,Good,Rosaceae,Pyrus
POINT (-77.095007018 38.941219528200001),4812 TILDEN ST NW,3,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.0243552118 38.951130314799997),5002 ILLINOIS AVE NW,4,Acer campestre,Hedge maple,,,Good,Aceraceae,Acer
POINT (-76.999580666200004 38.905531854),1100 BLK 5TH ST NE,6,Metasequoia glyptostroboides,Dawn redwood,,,Good,Cupressaceae,Metasequoia
POINT (-77.055372762499999 38.917861345600002),2525 BELMONT RD NW,2,Carpinus caroliniana,Ironwood,,,Good,Betulaceae,Carpinus
POINT (-77.070893547699995 38.966397307299999),5712 NEVADA AVE NW,3,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.069825127900003 38.969717834199997),3416 RITTENHOUSE ST NW,4,Acer saccharum,Sugar maple,,,Fair,Aceraceae,Acer
POINT (-77.075952500599996 38.967666256),5863 CHEVY CHASE PKWY NW,3,Cercis species,Redbud,,,Dead,Fabaceae,Cercis
POINT (-77.018686121 38.887148210299998),,2,,,,,Good,Fagaceae,Quercus
POINT (-77.063822583800004 38.968278192600003),5909 32ND ST NW,4,Acer saccharinum,Silver maple,,,Fair,Aceraceae,Acer
POINT (-77.0425062188 38.909402200700001),1801 MASSACHUSETTS AVE NW,2,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.058925460699996 38.905139286199997),2922 M ST NW,2,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.083349784899994 38.9580014537),4200 BLK  INGOMAR ST NW,3,Amelanchier species,Serviceberry,,,Good,Rosaceae,Amelanchier
POINT (-77.006962022099998 38.8278626663),12 DANBURY ST SE,8,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-77.033316913500002 38.971789220600002),6707 14TH ST NW,4,Acer campestre,Hedge maple,,,Good,Aceraceae,Acer
POINT (-76.988115033100001 38.8418981815),OPP 1300 CONGRESS ST SE,8,Cornus kousa,Dogwood (Kousa),,,Good,Cornaceae,Cornus
POINT (-77.037519123500005 38.962572167200001),1630 MISSOURI AVE NW,4,Acer platanoides,Norway maple,,,Fair,Aceraceae,Acer
POINT (-76.997316449699994 38.878813132099999),600 blk VIRGINIA AVE SE,6,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.039510172500002 38.991357840799999),1908 SPRUCE DR NW,4,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-77.034508129200006 38.980427763500003),1421 HOLLY ST NW,4,Cercis species,Redbud,,,Fair,Fabaceae,Cercis
POINT (-76.974112535 38.941414303800002),4217 22ND ST NE,5,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.027384914600006 38.943907590800002),4304 IOWA AVE NW,4,Quercus falcata,Southern red oak,,,Good,Fagaceae,Quercus
POINT (-77.063523616500007 38.926306871),3130 WOODLAND DR NW,3,,,,,,,
POINT (-76.994626807399996 38.903684163299999),OPP 804 L ST NE,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.959688921199998 38.926017703399999),3400 BLK FORT LINCOLN DR NE,5,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.9593186046 38.871066135299998),3235 O ST SE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.002894766099999 38.877359807399998),1100 BLOCK 2ND ST SE,6,Acer saccharum,Sugar maple,,,Poor,Aceraceae,Acer
POINT (-77.062104883299995 38.961478309599997),5415 31ST ST NW,4,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.063124182500005 38.973233669),6311 32ND ST NW,4,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.017635555300004 38.972302401900002),322 aspen st nw,4,Acer saccharinum,Other (See Notes),,,Excellent,,
POINT (-77.00896810899999 38.969635352700003),6551 NORTH CAPITOL ST BN,4,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.075822633100003 38.965865543100001),3769 NORTHAMPTON ST NW,3,Taxodium distichum,Bald cypress,,,Good,Cupressaceae,Taxodium
POINT (-76.993696613699996 38.893185590400002),245 9TH ST NE,6,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.087952718 38.911410462500001),4577 SALEM LN NW,3,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.081955210900006 38.962762674700002),5447 42ND ST NW,3,Liquidambar rotundiloba,Rotundiloba sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-77.062369414900004 38.969013952700003),3115 QUESADA ST NW,4,Prunus virginiana,Chokecherry,,,Good,Rosaceae,Prunus
POINT (-77.063019067499994 38.913119013299998),1699 31ST ST NW,2,Liquidambar Stryaciflua 'Sterile',Sweetgum (sterile),,,Good,Hamamelidaceae,Liquidambar
POINT (-76.9659580852 38.923395339899997),3007 DOUGLAS ST NE,5,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.032640358699993 38.988072134100001),1422 ROXANNA RD NW,4,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.027571225900004 38.965199434399999),6201 GEORGIA AVE NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.984333999900002 38.901754599900002),opp 1204 HOLBROOK ST NE,5,Ginkgo biloba (male),Ginkgo (male),,,Fair,Ginkgoaceae,Ginkgo
POINT (-77.080249114699996 38.9436712758),4209 41ST ST NW,3,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.036569027900001 38.9294535326),3126 16TH ST NW,1,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-77.0925529955 38.951857253),4729 47TH ST NW,3,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.087625949100001 38.956016331400001),4427 GARRISON ST NW,3,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.022758544499993 38.931327119899997),639 LAMONT ST NW,1,Quercus palustris,Pin oak,,,Excellent,Fagaceae,Quercus
POINT (-77.081220837800004 38.955911590600003),4114 GARRISON ST NW,3,Prunus 'Snow Goose',Cherry (Snowgoose),,,Good,Rosaceae,Prunus
POINT (-77.093516513400004 38.947863027300002),4718 ALBEMARLE ST NW,3,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.959473888199994 38.855339107100001),3311 GAINESVILLE ST SE,8,Liquidambar Stryaciflua 'Sterile',Sweetgum (sterile),,,Good,Hamamelidaceae,Liquidambar
POINT (-76.937692886500002 38.891071761500001),123 45TH ST NE,7,Acer rubrum,Red maple,,,Poor,Aceraceae,Acer
POINT (-77.042321964699994 38.914154387899998),1815 S ST NW,2,Ulmus americana 'Princeton',Princeton elm,,,Good,Ulmaceae,Ulmus
POINT (-77.014736062899999 38.872109404600003),209 P ST SW,6,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
POINT (-77.043580978899996 38.924691198700003),1858 ONTARIO PL NW,1,Ulmus americana,American elm,,,Excellent,Ulmaceae,Ulmus
POINT (-76.963139729900007 38.877487182599999),1025 31ST ST SE,7,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
POINT (-77.028267961899999 38.949049561800003),1211 DELAFIELD PL NW,4,Ginkgo biloba,Ginkgo,,,Good,Ginkgoaceae,Ginkgo
POINT (-77.0058344973 38.927389775100004),100 MICHIGAN AVE NE,5,Prunus virginiana,Chokecherry,,,Good,Rosaceae,Prunus
POINT (-76.989271114900006 38.888495427400002),133 KENTUCKY AVE SE,6,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.066324871099994 38.967404181399999),5813 33RD ST NW,4,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.077059737599996 38.965794357599997),3838 NORTHAMPTON ST NW,3,Acer ginnala,Amur maple,,,Good,Aceraceae,Acer
POINT (-77.072067256899999 38.925265544600002),2716 36TH PL NW,3,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.027946271 38.969888840700001),1234 VAN BUREN ST NW,4,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.048060240200002 38.911987976399999),2164 FLORIDA AVE NW,2,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-77.0500145954 38.900226774899998),800 blk  23RD ST NW,2,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.944626125 38.899693404600001),4015 HAYES ST NE,7,Cercis species,Redbud,,,Good,Fabaceae,Cercis
POINT (-77.056976499499996 38.905951894600001),1225 28TH ST NW,2,Celtis occidentalis,Hackberry,,,Good,Ulmaceae,Celtis
POINT (-76.990883477799997 38.897203819799998),1100 BLK MARYLAND AVE NE,6,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.092518757099995 38.9381209748),3710 UNIVERSITY AVE NW,3,Nyssa sylvatica,Norway maple,,,Excellent,Aceraceae,Acer
POINT (-77.012042497699994 38.879227333800003),60 I ST SW,6,Quercus rubra,Red oak,,,Fair,Fagaceae,Quercus
POINT (-77.001778824699997 38.892074073899998),306 CONSTITUTION AVE NE,6,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.0046436242 38.918337957600002),100 blk RHODE ISLAND AVE NE/median,5,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
POINT (-77.100715590500002 38.925809151599999),OPP 5100 FULTON ST NW,3,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.047767216300002 38.908631221500002),OPP 2128 O ST NW,2,Quercus macrocarpa,Bur oak,,,Fair,Fagaceae,Quercus
POINT (-77.034076816600006 38.948219722499999),1422 DECATUR ST NW,4,Malus species,Crabapple,,,Good,Rosaceae,Malus
POINT (-76.954224958300003 38.869535824800003),3521 HIGHWOOD DR SE,7,Syringa reticulata,Lilac,,,Good,Oleaceae,Syringa
POINT (-76.939798313 38.896736838300001),4277 EDSON PL NE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.059885835200006 38.966655075299997),3000 BLK OLIVER ST NW,4,Cornus species,Dogwood,,,Good,Cornaceae,Cornus
POINT (-77.072872449299993 38.964960682),3727 MCKINLEY ST NW,3,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.00197529099999 38.8958600825),OPP 436 3RD ST NE,6,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.069441486599999 38.964960518),3505 MCKINLEY ST NW,3,Quercus rubra,Red oak,,,Fair,Fagaceae,Quercus
POINT (-77.075556189400004 38.954652361500003),Opp 3823 FESSENDEN ST NW,3,Ulmus species,Elm,,,Good,Ulmaceae,Ulmus
POINT (-77.012226455199993 38.920792826300001),2316 1ST ST NW,5,Acer species,Maple,,,Good,Aceraceae,Acer
POINT (-77.015071316499998 38.952287667900002),239 GALLATIN ST NW,4,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.017969785399998 38.960412150499998),5805 4TH ST NW,4,Amelanchier species,Serviceberry,,,Excellent,Rosaceae,Amelanchier
POINT (-77.015479985599995 38.8719822053),300 BLK P ST SW,6,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.003820032199997 38.917601514899999),176 UHLAND TER NE,5,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.959860324499999 38.858301822900003),3300 BLK DENVER ST SE,7,Amelanchier species,Serviceberry,,,Fair,Rosaceae,Amelanchier
POINT (-77.0220492264 38.878990388200002),800 blk 7TH ST SW,6,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.031469752800007 38.955206179599998),1339 JEFFERSON ST NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.041093832 38.948452266099999),4705 COLORADO AVE NW,4,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.992657683900006 38.939543086599997),OPP 4014 10TH ST NE,5,Ulmus americana 'Jefferson',Jefferson Elm,,,Good,Ulmaceae,Ulmus
POINT (-77.021536469799997 38.938969174500002),3900 BLK 7TH ST NW,4,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.029628065300003 38.937529101499997),3700 blk 13TH ST NW,4,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,
POINT (-77.040451480599998 38.9429975579),1727 VARNUM ST NW,4,Prunus 'Snow Goose',Cherry (Snowgoose),,,Good,Rosaceae,Prunus
POINT (-76.928576797299996 38.889899997400001),5026 EAST CAPITOL ST NE,7,Ulmus americana,American elm,,,Fair,Ulmaceae,Ulmus
POINT (-76.994528814 38.939939473099997),4013 8TH ST NE,5,Ulmus parvifolia,Chinese elm,,,Fair,Ulmaceae,Ulmus
POINT (-76.943571200500003 38.881955382599998),400 BLK BURNS ST SE,7,Syringa reticulata,Lilac,,,Good,Oleaceae,Syringa
POINT (-77.0502383858 38.899302293),730 23RD ST NW,2,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.038889397299997 38.944284598499998),4400 17TH ST NW,4,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.989997048500001 38.8891737529),1203 EAST CAPITOL ST BN,6,Ulmus americana 'Princeton',Princeton elm,,,Good,Ulmaceae,Ulmus
POINT (-76.93241204 38.874838655700003),0 SOUTHERN AVE SE,7,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.077520402399998 38.919230331199998),3909 W ST NW,3,Quercus rubra,Red oak,Butt Rot,,Fair,Fagaceae,Quercus
POINT (-77.0214964404 38.948468843199997),607 DECATUR ST NW,4,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.056910666700006 38.967515496700003),5701 MORELAND ST NW,4,Prunus virginiana,Chokecherry,,,Good,Rosaceae,Prunus
POINT (-77.065262414200006 38.923920602099997),opp 3301 MASSACHUSETTS AVE NW,3,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-77.073353531400002 38.966773010200001),3701 OLIVER ST NW,3,Acer saccharum,Sugar maple,Butt Rot,,Fair,Aceraceae,Acer
POINT (-77.033638211799996 38.942131830599997),4203 ARKANSAS AVE NW,4,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.075755914400006 38.968486896199998),5900 BLK WESTERN AVE NW,3,Carpinus betulus,Hornbeam (European) (Common),,,Good,Betulaceae,Carpinus
POINT (-77.100461204400005 38.920753144599999),2323 NEBRASKA AVE NW,3,Acer saccharinum,Silver maple,,,Excellent,Aceraceae,Acer
POINT (-77.059731353800004 38.962864143300003),2938 KANAWHA ST NW,4,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-76.987192126500005 38.942740204499998),4325 13TH PL NE,5,Ginkgo biloba (male),Ginkgo (male),,,Excellent,Ginkgoaceae,Ginkgo
POINT (-76.933937343 38.875614198900003),1219 46TH ST SE,7,Ulmus species,Elm,,,Good,Ulmaceae,Ulmus
POINT (-76.9928249421 38.954594858699998),1008 HAMILTON ST NE/8th St,5,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Good,Rosaceae,Prunus
POINT (-77.036417076199996 38.9489093185),4800 BLK 16TH ST NW,4,Malus species,Crabapple,,,Good,Rosaceae,Malus
POINT (-76.972100083100003 38.9323368043),3401 24th St NE/Lawrence St,5,Lagerstroemia indica,Crape myrtle,,,Excellent,Lythraceae,Lagerstroemia
POINT (-77.036380391099996 38.964585902300001),6000 BLK 16TH ST NW(MEDIAN),4,Lagerstroemia indica,Crape myrtle,,,Excellent,Lythraceae,Lagerstroemia
POINT (-77.007593234300003 38.829619969500001),4100 BLK SOUTH CAPITOL ST SE,8,Parrotia persica,Persian Parrotia,,,Dead,Hamamelidaceae,Parrotia
POINT (-76.985696390900003 38.904325448100003),1200 blk OATES ST NE,5,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-77.008875937599996 38.949162825400002),4800 blk NORTH CAPITOL ST BN,4,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.006278118 38.831186871600003),27 ATLANTIC ST SE,8,Quercus shumardi,Shumard oak,,,Dead,Fagaceae,Quercus
POINT (-77.046576138700004 38.9081917006),1331 21ST ST NW,2,Acer platanoides,Norway maple,,,Fair,Aceraceae,Acer
POINT (-76.995437165599995 38.8826736762),719 E ST SE,6,,,,,,Aceraceae,Acer
POINT (-77.005953940099999 38.829355088500002),4115 1ST ST SE,8,Quercus lyrata,Overcup oak,,,Good,Fagaceae,Quercus
POINT (-77.050047625600001 38.9073604059),1300 BLK 23RD ST NW/PI N ST,2,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.083831333 38.960666252800003),5362 43RD ST NW,3,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.024909370700001 38.94029635),4015 9TH ST NW,4,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-77.081364146599995 38.95898857),4116 JENIFER ST NW,3,Prunus yedoensis,Yoshino cherry,,,Excellent,Rosaceae,Prunus
POINT (-77.046045279599994 38.897422557),2025 F ST NW,2,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.039688277899998 38.898384003399997),1700 blk G ST NW,2,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-76.988020606299997 38.908102405599998),1101 HOLBROOK TER NE,5,Ginkgo biloba,Ginkgo,,,Good,Ginkgoaceae,Ginkgo
POINT (-76.984182733 38.894845406899996),1440 D ST NE,6,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-76.984470881899995 38.894838816099998),1430 D ST NE,6,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.028236523399997 38.959781936399999),5822 GEORGIA AVE NW,4,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-76.978384156100006 38.938837555),4010 19TH ST NE/Randolph St,5,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.997851296199997 38.947219425699998),4717 6TH PL NE/Buchana St,5,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-76.949088110600002 38.867987817900001),OPP 3965 ALABAMA AVE SE,7,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-76.990166721700007 38.8847400179),326 12TH ST SE,6,Acer saccharinum,Silver maple,,,Good,Aceraceae,Acer
POINT (-76.985198690399997 38.940787172199997),1400 BLK TAYLOR ST NE,5,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.963058441200005 38.8791678077),726 31ST ST SE,7,Styphnolobium japonicum,Japanese pagodatree,,,Fair,Fabaceae,Styphnolobium
POINT (-76.930256579300007 38.895720191700001),4960 EADS PL NE,7,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-77.018367350700004 38.943104802900002),412 VARNUM ST NW,4,Celtis occidentalis,Hackberry,,,Good,Ulmaceae,Celtis
POINT (-77.088277894399994 38.935129843699997),3500 BLK NEBRASKA AVE NW/ BTW NEW MEXICO & newark,3,Aesculus carnea,Red horsechestnut,,,Excellent,Hippocastanaceae,Aescululs
POINT (-76.976912450399993 38.871979401499999),1907 P ST SE,8,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.992581035499995 38.903198159200002),1029 10TH ST NE,6,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.001334954300006 38.892937344700002),316 MARYLAND AVE NE,6,Quercus lyrata,Overcup oak,,,Good,Fagaceae,Quercus
POINT (-76.986738539399994 38.897393434),1346 F ST NE,6,Metasequoia glyptostroboides,Dawn redwood,,,Good,Cupressaceae,Metasequoia
POINT (-76.939434242800004 38.883002669100001),4811 ALABAMA AVE SE,7,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.946284860700004 38.881777308499998),500 RIDGE RD SE,7,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-77.063493332199997 38.959753200100003),3100 BLK JOCELYN ST NW,4,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.949657025400001 38.883927930900001),414 37TH PL SE,7,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-76.971640194499997 38.845406882799999),3477 23RD ST SE,8,Prunus virginiana,Chokecherry,,,Good,Rosaceae,Prunus
POINT (-76.975936803400003 38.945062151800002),4621 EASTERN AVE NE,5,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-76.936471048200005 38.881668291),660 46TH ST SE,7,Malus species,Crabapple,,,Fair,Null,Other
POINT (-77.014194036500001 38.883306626200003),200 BLK E ST SW,6,Quercus rubra,Red oak,Root Rot,,Fair,Fagaceae,Quercus
POINT (-77.035781295899994 38.959243533200002),1400 BLK MONTAGUE ST NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.018637877200007 38.937429603299996),0 ROCK CREEK CHURCH RD NW,5,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-76.9871800847 38.843657433200001),opp 1335 SAVANNAH ST SE,8,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.006065744099999 38.841217210700002),101TRENTON PL SE,8,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-76.9794189359 38.893186677099997),opp 1728 C ST NE,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.937070593599998 38.890184624699998),4500 BLK CENTRAL AVE NE,7,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-77.075933889799998 38.960972299200002),3810 MILITARY RD NW,3,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.014180564 38.970877441100001),220 WHITTIER ST NW,4,Cercis canadensis,Eastern redbud,,,Excellent,Fabaceae,Cercis
POINT (-77.025845393500006 38.969979547100003),855 VAN BUREN ST NW,4,Zelkova serrata 'Green Vase',Green Vase Japanese zelkova,,,Excellent,Ulmaceae,Zelkova
POINT (-76.9297163297 38.890840013400002),OPP 5003 AMES ST NE,7,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.029775308300003 38.970530757600002),6600 13TH ST NW,4,,Norway maple,,,Good,Aceraceae,Acer
POINT (-77.012408925800003 38.9712229115),122 WHITTIER ST NW,4,Lagerstroemia indica,Crape myrtle,,,Excellent,Lythraceae,Lagerstroemia
POINT (-77.038803735399995 38.9278802762),1640 HOBART ST NW,1,Malus species,Crabapple,,,Good,Rosaceae,Malus
POINT (-76.992793881 38.939253472399997),OPP 4004 10TH ST NE,5,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-77.005956826800002 38.835514135300002),3755 1ST ST SE,8,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.929972110899996 38.879269717900002),OPP 722 51ST ST SE,7,Cercis species,Redbud,,,Good,Fabaceae,Cercis
POINT (-77.007676421100001 38.942416000900003),HAREWOOD TRIANGLE NE,5,Ulmus 'Accolade',,,,Poor,Ulmaceae,Ulmus
POINT (-76.965869593199997 38.935912128799998),3719 30TH PL NE,5,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-76.933604886400005 38.878356663700004),1101 46TH PL SE,7,Magnolia virginiana,Sweetbay magnolia,,,Good,Magnoliaceae,Magnolia
POINT (-77.029125369599996 38.945036508800001),1200 BLK ALLISON ST NW,4,Cladrastis lutea,Yellowwood,,,Good,Fabaceae,Cladrastis
POINT (-77.022576011300004 38.967981013399999),700 blk TEWKESBURY PL NW,4,,,,,,,
POINT (-77.075528912899998 38.913851133800001),1600 BLOCK 39TH ST NW,2,Ulmus americana 'New Harmony',New Harmony elm,,,Good,Ulmaceae,Ulmus
POINT (-77.036430087300005 38.909458585),OPP 1424 16TH ST NW,2,Quercus species,Oak,,,Excellent,Fagaceae,Quercus
POINT (-77.037122112800006 38.969767858300003),1601 VAN BUREN ST NW,4,Prunus yedoensis,Yoshino cherry,,,Good,Rosaceae,Prunus
POINT (-76.939266263099995 38.892900151299997),128 44TH ST NE,7,Acer platanoides,Norway maple,,,Fair,Aceraceae,Acer
POINT (-77.040547538200002 38.930625875799997),1747 KILBOURNE PL NW,1,Ulmus parvifolia,Chinese elm,,,Excellent,Ulmaceae,Ulmus
POINT (-76.992380571400005 38.927928695),3007 10th St NE,5,,,,,, ,
POINT (-77.060530792700007 38.970988186699998),6142 30TH ST NW,4,Nyssa sylvatica,Tupelo,,,Fair,Nyssaceae,Nyssa
POINT (-77.007111657 38.9649861133),6147 1ST PL NE,4,Nyssa sylvatica,Tupelo,,,Good,Nyssaceae,Nyssa
POINT (-77.004357532100002 38.832015339400002),129 YUMA ST SE,8,Acer campestre,Hedge maple,,,Good,Aceraceae,Acer
POINT (-77.069574206400006 38.959081586499998),3639 JENIFER ST NW,3,Acer platanoides,Norway maple,,,Fair,Aceraceae,Acer
POINT (-77.062749333799999 38.970694199),6128 UTAH AVE NW,4,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.095657966700003 38.943331301400001),4201 48TH PL NW,3,Platanus x acerifolia,London plane tree,Powdery Mildew,,Good,Platanaceae,Platanus
POINT (-77.027415012399999 38.940003114500001),4006 KANSAS AVE NW,4,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.001974521799994 38.959096197900003),5600 blk CHILLUM PL NE,4,Quercus phellos,Willow oak,,,Excellent,Fagaceae,Quercus
POINT (-77.029938772700007 38.957334081),1301 LONGFELLOW ST NW,4,Quercus nuttallii,Nuttall oak,,,Good,Fagaceae,Quercus
POINT (-77.078936382500004 38.920739566599998),4000 blk BENTON ST NW,3,,,,,,,
POINT (-77.015142471399997 38.951214829800001),249 FARRAGUT ST NW,4,Acer campestre,Hedge maple,,,Good,Aceraceae,Acer
POINT (-77.001718127800004 38.9307343296),300 blk MICHIGAN AVE NE,5,Cercis species,Redbud,,,Poor,Fabaceae,Cercis
POINT (-77.038676305699994 38.925559271899999),2700 blk QUARRY RD NW/columbia,1,Acer saccharum,Sugar maple,,,Excellent,Aceraceae,Acer
POINT (-76.962483295499993 38.925754557300003),3148 BANNEKER DR NE,5,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-76.937704576100003 38.883273760599998),4422 E ST SE,7,Pistacia chinensis,Chinese pistachio,,,Good,Anacardiaceae,Pistacia
POINT (-76.960438020300003 38.883586455100001),OPP 3224 ELY PL SE,7,Carpinus caroliniana,Ironwood,,,Excellent,Betulaceae,Carpinus
