xy,address,ward,scientific_name,common_name,disease,pests,condition,fam_name,genus_name
POINT (-77.078656720799998 38.9235246561),4001 CALVERT STREET NW,3,,,,,,,
POINT (-76.952191410599994 38.8904351885),3700 BLK MINNESOTA AVE NE / EAST CAPITAL ON RAMP,7,Quercus falcata,Southern red oak,,,Good,Fagaceae,Quercus
POINT (-76.953013600399998 38.890131948600001),3700 BLK MINNESOTA AVE NE,7,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.022132747599997 38.953691228300002),5229 7TH ST NW,4,Platanus species,Plane tree,,,Good,Platanaceae,Platanus
POINT (-77.009412167199997 38.969916681299999),unit blk VAN BUREN ST NW,4,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.02929408 38.939701382),1236 SHEPHERD ST NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.953071705499994 38.890041496099997),3700 BLK MINNESOTA AVE NE,7,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.953712605700005 38.888730644600003),3625 MINNESOTA AVE SE,7,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.953750179300002 38.88868393),3623 MINNESOTA AVE SE,7,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.027520216799999 38.943605395299997),4301 13TH STREET NW,4,,,,,,,
POINT (-76.980146614600002 38.943659470599997),1708 MICHIGAN AVE NE,5,Ulmus species,Elm,,,Good,Ulmaceae,Ulmus
POINT (-76.953821340600001 38.888614739099999),3623 MINNESOTA AVE SE,7,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.974118303799997 38.872489685799998),,8,,,,,,Ulmaceae,Ulmus
POINT (-76.929579166400003 38.880504529299998),"Benning Rd., north of Hanna Pl. & Southern Ave., *",7,,,,,,,
POINT (-76.976601770399995 38.867540306),1918 T ST SE,8,Acer species,Maple,,,Good,Aceraceae,Acer
POINT (-77.015873249699993 38.916010335099998),Ana j cooper circle ,1,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
POINT (-76.954213547199998 38.886746967100002),223 ANACOSTIA RD SE,7,Other (See Notes),Other (See Notes),,,Poor,Null,Other
POINT (-77.0398953447 38.934259073600003),Beside 1737 Newton St NW,1,Cryptomeria japonica,Japanese cryptomeria,,,Excellent,Cupressaceae,Cryptomeria
POINT (-77.039893920599994 38.934236084399998),Beside 1737 Newton st nw,1,Cryptomeria japonica,Japanese cryptomeria,,,Dead,Cupressaceae,Cryptomeria
POINT (-77.071096513900002 38.945747558900003),4331 RENO RD NW,3,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.990959081300005 38.8606172203),1342 TALBERT TER SE,8,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-76.960302442400007 38.861763759699997),3229 ALABAMA AVE SE,7,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-77.033524608899995 38.958633108100003),5704 14TH ST NW,4,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-77.036809847499995 38.957494703499997),1600 BLK LONGFELLOW ST NW,4,Ulmus pumila,Siberian elm,,,Good,Ulmaceae,Ulmus
POINT (-77.003048881 38.874959665200002),200 BLK TINGEY ST SE,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.956351746799996 38.861977425799999),2220 36TH ST SE,7,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-77.091691952600002 38.9455900767),4625 WINDOM PL NW,3,Prunus yedoensis,Yoshino cherry,,,Good,Rosaceae,Prunus
POINT (-76.98653255799999 38.896764743200002),1348 EMERALD ST NE,6,Liquidambar Stryaciflua 'Sterile',Sweetgum (sterile),,,Good,Hamamelidaceae,Liquidambar
POINT (-77.023861048399993 38.914806156700003),1825 9TH ST NW,1,Ginkgo biloba,Ginkgo,,,Good,Ginkgoaceae,Ginkgo
POINT (-76.938659556100006 38.876550536800003),4200 blk Hillside Road SE,7,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.038975208799997 38.923882409299999),2517 17th ST NW,1,Quercus species,Oak,,,Good,Fagaceae,Quercus
POINT (-76.942590579799997 38.876950031100002),Ridge road Recreation Center ,7,Quercus bicolor,Swamp white oak,,,Excellent,Fagaceae,Quercus
POINT (-76.942520543499995 38.8769216484),800 Ridge Road SE,7,Eucommia ulmoides,Hardy Rubber Tree,,,Excellent,Eucommiaceae,Eucommia
POINT (-76.939468383800005 38.87533589),800 BLK RIDGE RD SE,7,,,,,,,
POINT (-76.9199501521 38.886981155299999),142 56th Place SE,7,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.930264849500006 38.904618895500001),4925 LEE ST NE,7,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.988019699700004 38.886943125499997),201 KENTUCKY AVE SE,6,Ulmus species,Elm,,,Excellent,Ulmaceae,Ulmus
POINT (-76.918767455099996 38.8936279021),5700 BLK CLAY PL NE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.071349056900004 38.961076389),3705 MILITARY RD NW,3,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.055946296499997 38.950495806100001),2756 CHESAPEAKE ST NW,3,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-77.097228922499994 38.9192365022),4905 W St NW,3,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Excellent,Rosaceae,Prunus
POINT (-76.932314954399999 38.8803068936),4800 BLK BENNING RD SE,7,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.076508540700004 38.9289808196),3838 CATHEDRAL AVE NW,3,Quercus palustris,Pin oak,Ganoderma Root Rot,,Good,Fagaceae,Quercus
POINT (-77.013289717899994 38.828510297500003),LECKIE ELEMENTARY,8,Pyrus calleryana 'Bradford',Bradford callery pear,,,Good,Rosaceae,Pyrus
POINT (-77.013193273300004 38.828507132699997),LECKIE ELEMENTARY,8,Betula nigra,River birch,,,Good,Betulaceae,Betula
POINT (-77.012839041899994 38.828462325099999),LECKIE ELEMENTARY,8,Pyrus calleryana 'Bradford',Bradford callery pear,,,Good,Rosaceae,Pyrus
POINT (-77.069348318199999 38.913311078100001),opp 1685 35TH ST NW,2,Ulmus species,Elm,,,Fair,Fabaceae,Gymnocladus
POINT (-76.991171251200001 38.912245116599998),UNIT MOUNT OLIVET RD NE,5,Ulmus americana,American elm,,,Poor,ulmacae,Ulmus
POINT (-77.075866007 38.938901915099997),3680 38TH ST NW,3,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.020834644700003 38.912826769299997),625 RHODE ISLAND AVE NW,6,Quercus macrocarpa,Bur oak,,,Good,Fagaceae,Quercus
POINT (-77.103499925199998 38.931471591600001),5110 KLINGLE ST NW,3,Prunus cerasifera,Purple leaf plum,,,Good,Rosaceae,Prunus
POINT (-76.982123483799995 38.865717283099997),1941 16TH ST SE,8,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-77.030178441299995 38.969883922500003),1320 VAN BUREN ST NW,4,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.027210393600001 38.927870693199999),3001 11TH ST NW,1,Liquidambar Stryaciflua 'Sterile',Sweetgum (sterile),,,Excellent,Hamamelidaceae,Liquidambar
POINT (-76.953664933300004 38.888796794699999),3625 MINNESOTA AVE SE,7,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.983342627799999 38.9245682217),opp 1445 EVARTS ST NE,5,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.953627621899997 38.888846275200002),3627 MINNESOTA AVE SE,7,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.984786967399998 38.892167130799997),1414 North Carolina Ave NE,6,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.9845192561 38.892659279900002),217 14th Pl NE ,6,Sassafras albidum,Sassafras,,,Fair,Lauraceae,Other
POINT (-77.031683895300006 38.924815449800001),1375 FAIRMONT ST NW,1,Ulmus parvifolia,Chinese elm,,,Excellent,Ulmaceae,Ulmus
POINT (-77.022824175799997 38.935442433200002),745 PRINCETON PL NW,1,Quercus nigra,Water oak,,,Excellent,Fagaceae,Quercus
POINT (-77.036357003800006 38.9792501668),7300 16TH ST NW,4,Malus species,Crabapple,,,Good,Rosaceae,Malus
POINT (-77.061847320699997 38.9659277238),OPP 5700 NEBRASKA AVE NW,4,Zelkova serrata,Japanese zelkova,,Scale,Good,Ulmaceae,Zelkova
POINT (-77.069879731300006 38.913699126099999),3517 R ST NW,2,Acer platanoides,Norway maple,,,Fair,Aceraceae,Acer
POINT (-76.996103125299996 38.9283373536),3031 7TH ST NE,5,Platanus occidentalis,American sycamore,,,Good,Platanaceae,Platanus
POINT (-77.015682243200004 38.927004402400001),111 MICHIGAN AVE NW,5,,,,,,Ulmaceae,
POINT (-76.934315140500004 38.888481227699998),4662 A ST SE,7,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-77.026964480399997 38.930801449100002),1011 LAMONT ST NW,1,Gymnocladus dioicus,Kentucky coffeetree,,,Poor,Fabaceae,Gymnocladus
POINT (-77.003450395200005 38.879753065199999),0 2ND ST SE,6,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.061718072299996 38.938250668499997),3032 RODMAN ST NW,3,Prunus 'Snow Goose',Cherry (Snowgoose),,,Excellent,Rosaceae,Acer
POINT (-77.0282855337 38.932821054800002),opp 1021 MONROE ST NW,1,Betula nigra,River birch,,,Fair,Betulaceae,Betula
POINT (-77.071934698800007 38.934705352100003),3619 NEWARK ST NW,3,Prunus 'Snow Goose',Cherry (Snowgoose),,,Excellent,Rosaceae,Prunus
POINT (-76.985925299499996 38.923621139300003),2500 blk 14TH ST NE,5,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-77.005728737300004 38.904767256299998),1100 blk 1 st ne,6,Platanus occidentalis,American sycamore,,,Good,Platanaceae,Platanus
POINT (-77.027671726299999 38.964004972799998),6101 GEORGIA AVE NW,4,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-77.005723694699995 38.904550639100002),1100 blk 1 st ne,6,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.005733779799996 38.904373387299998),1100 blk 1 st ne,6,Platanus occidentalis,American sycamore,,,Good,Platanaceae,Platanus
POINT (-77.005738876099997 38.9039717514),1100 blk st ne,6,Platanus occidentalis,American sycamore,,,Good,Platanaceae,Platanus
POINT (-76.982791048699994 38.905975309799999),1345 CHILDRESS ST NE,5,Acer saccharum,,,,Excellent,Aceraceae,Acer
POINT (-77.014497229300005 38.907294605700002),opp 224 N ST NW,5,Zelkova serrata,,,,Good,,
POINT (-77.069276072899996 38.942612811399997),3615 UPTON ST NW,3,Platanus occidentalis,American sycamore,,,Excellent,Platanaceae,Platanus
POINT (-77.0692120219 38.942661637800001),3615 UPTON ST NW,3,Platanus occidentalis,American sycamore,,,Excellent,Platanaceae,Platanus
POINT (-77.053179628899997 38.910550194599999),2512 Q ST NW,2,Tilia cordata,Littleleaf linden,,,Poor,Tiliaceae,Tilia
POINT (-77.098674317499999 38.920857137),opp 4931 MACARTHUR BLVD NW,3,Ulmus americana,American elm,,,Fair,Ulmaceae,Ulmus
POINT (-77.031464546799995 38.906309800400003),1200 BLK VERMONT AVE NW,2,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.996415377399998 38.8859930586),661 C ST SE,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.070426499199996 38.967566186100001),3432 PATTERSON ST NW,3,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.964663337900006 38.851559922500002),3043 30TH ST SE,8,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Good,Rosaceae,Prunus
POINT (-77.044143289900006 38.902691918),1909 K ST NW,2,Quercus phellos,Willow oak,,Scale,Fair,Fagaceae,Quercus
POINT (-76.953993278900001 38.872126533),3656 HIGHWOOD DR SE,7,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.044260141500004 38.931988780899999),3214 19TH ST NW,1,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-76.951233789200003 38.8920697191),3801 MINNESOTA AVE NE,7,Betula nigra 'Dura heat',Dura heat' river birch,,,Good,Betulaceae,Betula
POINT (-77.010302579300003 38.834308167300001),OPP 3908 2ND ST SW,8,Quercus lyrata,Overcup oak,,,Excellent,Fagaceae,Quercus
POINT (-76.970128392199996 38.9056982934),2200 BLK M ST NE,5,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.970075510399994 38.9057248226),,5,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.052106405299995 38.907298945599997),2425 N ST NW,2,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.981341891400007 38.892065672900003),1620 CONSTITUTION AVE NE,6,Ulmus americana 'Princeton',Princeton elm,,,Good,Ulmaceae,Ulmus
POINT (-77.018189770099994 38.9289668499),3018 park pl NW,1,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.081882486699996 38.960976729899997),4132 MILITARY RD NW,3,Quercus phellos,Willow oak,,,Excellent,Fagaceae,Quercus
POINT (-77.029744569399995 38.97982483),7400 BLK 13TH ST NW,4,Acer campestre,Hedge maple,,,Good,Aceraceae,Acer
POINT (-77.058818217400002 38.960485300199998),5356 29TH ST NW,4,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.040191228899999 38.925644507500003),1714 LANIER PL NW,1,Quercus coccinea,Scarlet oak,,,Fair,Fagaceae,Quercus
POINT (-77.008935589 38.903157676600003),1011 NORTH CAPITOL ST BN,6,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-77.0260172678 38.880714678799997),900 BLK WATER ST SW,6,,,,,,Null,
POINT (-77.025901263500003 38.880623213100002),900 BLK WATER ST SW,6,,,,,Good,Null,
POINT (-77.005738876099997 38.904464017099997),1100 blk 1 st ne,6,Platanus occidentalis,American sycamore,,,Good,Platanaceae,Platanus
POINT (-76.9915958 38.893096205200003),236 11TH ST NE,6,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-76.996977999400002 38.949068694200001),opp 4918 7th St NE,5,Taxodium distichum,Bald cypress,,,Dead,Cupressaceae,Taxodium
POINT (-76.97312497 38.870377355),1608 23rd street SE,8,Nyssa sylvatica,Tupelo,,,Good,Nyssaceae,Nyssa
POINT (-76.996982063499999 38.948959332100003),opp 4916 7th St NE,5,Taxodium distichum,Bald cypress,,,Dead,Cupressaceae,Taxodium
POINT (-76.973831741400005 38.870801888199999),2210 Q ST SE,8,Pistacia chinensis,Chinese pistachio,,,Good,Aceraceae,Acer
POINT (-77.040192637199993 38.920542566599998),1700 BLK KALORAMA RD NW/ ONTARIO RD,1,Gleditsia triacanthos var. inermis 'Shademaster',Shademaster honeylocust,,,Excellent,Fabaceae,Gleditsia
POINT (-77.041594376800006 38.944219630299997),4400 BLK 18TH ST(PARK) NW,4,Quercus macrocarpa,Bur oak,,,Good,Fagaceae,Quercus
POINT (-77.001809086099996 38.914033212900002),301 S ST NE,5,Liquidambar styraciflua,Sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-76.941424082099999 38.878848577100001),4306 H ST SE,7,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-77.075295634300005 38.919129457099999),3754 W ST NW,3,Prunus yedoensis,Yoshino cherry,,,Excellent,Rosaceae,Prunus
POINT (-76.961556687200002 38.862162661200003),2217 32ND ST SE,7,Cladrastis lutea,Yellowwood,,,Good,Fabaceae,Cladrastis
POINT (-76.990318826899994 38.898323626699998),636 12TH ST NE,6,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.019961421900007 38.963898162699998),6100 BLK 5TH ST NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.989021629800007 38.903943400499998),1200 Morse Joseph H Cole Park,5,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-77.106457923500002 38.935684446700002),5218 Loughboro Rd NW,3,Prunus yedoensis,Yoshino cherry,,,Excellent,Rosaceae,Prunus
POINT (-76.966107944300006 38.9242729909),2619 BLADENSBURG RD NE,5,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.954229125599994 38.863634396199998),OPP 3619 36TH PL SE,7,Acer campestre,Hedge maple,,,Fair,Aceraceae,Acer
POINT (-77.068467680400005 38.967323717699998),Lafayette park ,4,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.947632990800003 38.8882391621),100 STODDERT PLACE SE ,7,Acer rubrum,Red maple,Hypoxylon,,Poor,Aceraceae,Acer
POINT (-77.013150697100002 38.828484621500003),LECKIE ELEMENTARY,8,Betula nigra,River birch,,,Good,Betulaceae,Betula
POINT (-77.068983698599993 38.950867738900001),3539 CHESAPEAKE ST NW,3,Quercus nigra,Water oak,,,Good,Fagaceae,Quercus
POINT (-77.046726283500007 38.897591057),600 21ST ST NW,2,,,,,,,
POINT (-76.973819387 38.914034836),2205 S ST NE,5,Syringa reticulata,Lilac,,,Excellent,Oleaceae,Syringa
POINT (-77.033320816300005 38.970707886299998),6601 14TH ST NW,4,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.9831943513 38.849364874800003),opp 1437 SHIPPEN LN SE,8,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.057598766599995 38.906909712299999),2811 N ST NW,2,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.991790333400004 38.924284795299997),1007 EVARTS ST NE,5,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.962547705199995 38.922323432200002),3111 CHANNING ST NE,5,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.9846895485 38.923732462),1405 MONTANA AVE NE,5,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.962998129 38.8713784515),3030 Q ST SE,7,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.962812847199999 38.871305764799999),3050 Q ST SE,7,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.922668196100005 38.883508506600002),5437 CALL PL SE,7,,,,,,,
POINT (-77.068208582 38.964051135),3403 MORRISON ST NW,3,Quercus palustris,Pin oak,Hypoxylon,,Fair,Fagaceae,Quercus
POINT (-77.058341425199998 38.924638148299998),opp 2813 29TH PL NW,3,Fagus grandifolia,American beech,,,Excellent,Fagaceae,Fagus
POINT (-76.932920189800001 38.885412853200002),4900 ST LOUIS ST SE,7,,,,,,,
POINT (-76.9880013792 38.9030923706),1200 Morse Joseph H Cole Park,5,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-76.988299137799999 38.903235235399997),1200 Morse Joseph H Cole Park,5,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-76.922526175100003 38.8886762606),42 55TH ST SE,7,Gleditsia triacanthos var. inermis,Thornless honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-76.974248238800001 38.924346830700003),2628 22ND ST NE,5,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.919104872199995 38.887360976399997),127 57TH PL SE,7,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.021873300899998 38.971235599400003),606 WHITTIER ST NW,4,Platanus occidentalis,American sycamore,,,Good,Platanaceae,Platanus
POINT (-77.022384817599999 38.967162228799999),6321 7TH ST NW,4,Acer platanoides,Norway maple,,,Poor,Aceraceae,Acer
POINT (-76.943407272100004 38.884208870599998),419 BURBANK ST SE,7,Pistacia chinensis,Chinese pistachio,,,Good,Anacardiaceae,Pistacia
POINT (-77.031528803300006 38.907306329900003),1333 N ST NW,2,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.087995101900006 38.946347215899998),4437 YUMA ST NW,3,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.013831172699994 38.907294922200002),opp 200 N ST NW,5,Platanus occidentalis,,,,Good,,
POINT (-76.981580105899994 38.908608124200001),1375 MOUNT OLIVET RD NE,5,Prunus Okame,Okame cherry,,,Excellent,,Prunus
POINT (-77.001872396500005 38.9256634698),300 blk FRANKLIN ST NE,5,,,,,,,
POINT (-77.053748271800004 38.9349919231),2501 PORTER ST NW,3,Amelanchier arborea,Downy serviceberry,,,Excellent,Rosaceae,Amelanchier
POINT (-77.017666281700002 38.881438223099998),631 4TH ST SW,6,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.031246893900004 38.907307091200003),1333 N ST NW,2,Platanus x acerifolia,London plane tree,,,Excellent,Platanaceae,Platanus
POINT (-77.036588849099999 38.922821361700002),2480 16TH ST NW/KALORAMA RD,1,Quercus palustris,Pin oak,,,Excellent,Fagaceae,Quercus
POINT (-76.9728705948 38.869902377300001),2301 NAYLOR RD SE,8,Syringa reticulata,Lilac,,,Good,Oleaceae,Syringa
POINT (-76.976172469199994 38.935456207100003),3600 blk 20TH ST NE/Otis St,5,Quercus imbricaria,Shingle oak,,,Excellent,Fagaceae,Quercus
POINT (-76.989435674 38.949026885800002),4873 SARGENT RD NE,5,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.045611486400006 38.989108383800001),1910 SUDBURY RD NW,4,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.0545736981 38.917482299900001),2443 KALORAMA RD NW,2,Quercus palustris 'Pringreen',Green Pillar Oak,,,Good,Fagaceae,Quercus
POINT (-77.0005124483 38.884063893),402 4TH ST SE,6,,,,,Fair,Aceraceae,Acer
POINT (-76.937423549599998 38.870935144900002),OPP 4326 SOUTHERN AVE SE,7,,,,,,Fagaceae,Quercus
POINT (-77.017678442900007 38.880433178200001),800 blk 4TH ST SW,6,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.970033410300005 38.905722274),,5,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.949578015399993 38.899330210400002),0 GRANT PL NE,7,Quercus phellos,Willow oak,,Scale,Good,Fagaceae,Quercus
POINT (-76.949644040400003 38.899138599099999),600 BLK KENILWORTH TER NE,7,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.922348849700001 38.900165184),5404 JAMES PL NE,7,Pistacia chinensis,Chinese pistachio,,,Good,Anacardiaceae,Pistacia
POINT (-76.969991907700006 38.905721006199997),,5,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.979703059299993 38.898288905599998),700 BLK 17TH ST NE,6,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.084845671099998 38.9455852472),4329 WINDOM PL NW,3,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.041303625799998 38.924963585),1730 LANIER PL NW,1,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.999969865699995 38.885925408299997),400 block NORTH CAROLINA AVE SE,6,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.016848048300005 38.872943866900002),0 O ST SW,6,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.013189460600003 38.828461373700002),LECKIE ELEMENTARY,8,Betula nigra,River birch,,,Good,Betulaceae,Betula
POINT (-76.988233236799999 38.941461089800001),4221 13TH ST NE/Taylor St,5,Betula nigra,River birch,,,Excellent,Betulaceae,Betula
POINT (-76.962361992699996 38.870198885500002),3120 Pennsylvania Ave SE,7,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.067388412 38.965769137199999),3320 NORTHAMPTON ST NW,4,,,,,,,
POINT (-77.050614319499999 38.924196127800002),2615 WOODLEY PL NW,1,Quercus palustris,Pin oak,,,Excellent,Fagaceae,Quercus
POINT (-77.0184885237 38.957799667499998),420 MISSOURI AVE NW,4,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.0575426857 38.974641775499997),6419 31ST ST NW,4,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-76.961247808 38.869738658),,7,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.960588019100001 38.869471200500001),3160 Pennsylvania Ave SE,7,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-76.932117968499995 38.875068189899999),0 SOUTHERN AVE SE,7,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-77.030955903700004 38.923729990299996),Opp 1333 Euclid st nw,1,Zelkova serrata 'Green Vase',Green Vase Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.919513968800004 38.888830631099999),Unit blk 57 Place SE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.988554104399995 38.90333546),1200 Morse Joseph H Cole Park,5,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-76.987796221 38.903258610599998),1200 Morse Joseph H Cole Park,5,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.950998511199998 38.885061702500003),386 37TH PL SE,7,,,,,,,
POINT (-76.987722068699995 38.9033507766),1200 Morse Joseph H Cole Park,5,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-76.987813152499996 38.903441000800001),1200 Morse Joseph H Cole Park,5,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.988752519900004 38.903437831799998),1200 Morse Joseph H Cole Park,5,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.988822950499994 38.903462044900003),1200 Morse Joseph H Cole Park,5,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.005561069500004 38.8409850488),115 TRENTON PL SE,8,Acer buergeranum,Trident maple,,,Good,Aceraceae,Acer
POINT (-77.013299576600005 38.916240652299997),134 THOMAS ST NW,5,Ginkgo biloba,Ginkgo,,,Good,Ginkgoaceae,Ginkgo
POINT (-77.068955672900003 38.907459263900002),1327 35TH ST NW,2,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.031981644 38.957640257800001),5605 COLORADO AVE NW,4,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-77.027991441899999 38.897606057099999),600 BLK 12TH ST NW,2,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.058827375 38.960291908599999),5352 29TH ST NW,4,Syringa reticulata,Lilac,,,Good,Oleaceae,Syringa
POINT (-77.013191405399994 38.8870589327),0 WASHINGTON AVE SW,6,Fagus grandifolia,American beech,,,Good,Fagaceae,Fagus
POINT (-76.996234954399995 38.891167005200003),102 7TH ST NE,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.042918756899994 38.911182746199998),1819 Q ST NW,2,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.966801582800002 38.871051773700003),1515 28TH PL SE,7,Pistacia chinensis,Chinese pistachio,,,Fair,Anacardiaceae,Pistacia
POINT (-76.989835583800001 38.922642635099997),1200 BLK SARATOGA AVE NE,5,,,,,,,
