xy,address,ward,scientific_name,common_name,disease,pests,condition,fam_name,genus_name
POINT (-76.944617899400001 38.893146841899998),300 blk 41ST ST NE,7,,Redbud,,,,Rosaceae,Prunus
POINT (-77.072780385499996 38.963053753),3718 LIVINGSTON ST NW,3,Magnolia x soulangeana,Saucer magnolia,,,Excellent,Magnoliaceae,Magnolia
POINT (-77.067647389399994 38.972110030800003),3327 STUYVESANT PL NW,4,Quercus phellos,Willow oak,,Scale,Fair,Fagaceae,Quercus
POINT (-77.010095935699994 38.823663606700002),97 GALVESTON ST SW,8,Chionanthus retusus,Chinese Fringetree,,,Good,Oleaceae,Chionanthus
POINT (-77.01016302 38.823662793499999),97 GALVESTON ST SW,8,Chionanthus retusus,Chinese Fringetree,,,Good,Oleaceae,Chionanthus
POINT (-77.01060577699999 38.823663561499998),105 GALVESTON ST SW,8,Parrotia persica,Persian Parrotia,,,Dead,Hamamelidaceae,Parrotia
POINT (-77.011246841800002 38.823658299800002),121 GALVESTON ST SW,8,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-77.011443815700005 38.823663482299999),127 GALVESTON ST SW,8,Pistacia chinensis,Chinese pistachio,,,Good,Anacardiaceae,Pistacia
POINT (-77.011536702100003 38.823665895200001),127 GALVESTON ST SW,8,Cercis canadensis,Eastern redbud,,,Excellent,Fabaceae,Cercis
POINT (-77.011879030599999 38.967226203199999),6300 blk Chillum Pl NW,4,Quercus bicolor,Swamp white oak,,,Excellent,Fagaceae,Quercus
POINT (-77.006529495 38.9095960788),UNIT BLK P ST NW,5,Cercis canadensis,,,,Good,,
POINT (-77.072846275200007 38.919347560200002),2135 TUNLAW RD NW,3,Platanus x acerifolia 'Bloodgood',Bloodgood london plane tree,,,Excellent,Platanaceae,Platanus
POINT (-77.062586997599993 38.962310775500001),5440 31ST ST NW,4,Prunus virginiana,Chokecherry,,,Good,Rosaceae,Prunus
POINT (-77.013487507099995 38.904647108799999),Opp 125 Pierce St NW ,6,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-77.013505713399994 38.904503857400002),,6,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.072102141299993 38.960362248599999),3741 KANAWHA ST NW,3,Prunus Okame,Okame cherry,,,Poor,Rosaceae,Prunus
POINT (-76.998181720199995 38.844271986499997),3025 MARTIN LUTHER KING JR AVE SE,8,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-76.986402749800007 38.934874811299998),3701 14TH ST NE,5,Metasequoia glyptostroboides,Dawn redwood,,,Dead,Cupressaceae,Metasequoia
POINT (-76.968280250199996 38.869427932599997),2700 BLK R ST SE,8,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.968682702799995 38.869423274200003),2701 R ST SE,8,Celtis occidentalis,Hackberry,,,Good,Ulmaceae,Celtis
POINT (-76.968816852900005 38.869423310099997),2701 R ST SE,8,Gleditsia triacanthos var. inermis 'Skyline',Skyline honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-76.968755821299993 38.869547234800002),OPP 2701 R ST SE,8,Pistacia chinensis,Chinese pistachio,,,Excellent,Anacardiaceae,Pistacia
POINT (-76.968207030599999 38.869532785799997),2700 BLK R ST SE,7,,,,,,Betulaceae,Carpinus
POINT (-76.967944823300002 38.869542248099997),2700 BLK R ST SE,7,Carpinus caroliniana,Ironwood,,,Excellent,Betulaceae,Carpinus
POINT (-76.970067991799993 38.855455207299997),OPP 2473 ALABAMA AVE SE,8,Ulmus 'Accolade',Elm (Accolade),,,Good,Ulmaceae,Ulmus
POINT (-76.981167305499994 38.855115935800001),1600 BLK GAINESVILLE ST SE,8,Celtis occidentalis,Hackberry,,,Fair,Ulmaceae,Celtis
POINT (-77.0107360879 38.8790533727),900 BLK HALF ST SW,6,Metasequoia glyptostroboides,Dawn redwood,,,Dead,Cupressaceae,Metasequoia
POINT (-76.986952860599999 38.9317135983),1300 blk LAWRENCE ST NE,5,Cornus species,Dogwood,,,Poor,Cornaceae,Cornus
POINT (-77.020399449899998 38.909387203900003),1401 7th ST NW (Kennedy Rec Center),6,Quercus phellos,Willow oak,,,Good,,Quercus
POINT (-76.97981017 38.897402871300002),OPP 612 17TH ST NE,6,Ginkgo biloba (male),Ginkgo (male),,,Dead,Ginkgoaceae,Ginkgo
POINT (-76.963730100600003 38.870583521299999),3000 BLK PENNSYLVANIA AVE SE,7,Prunus Okame,Okame cherry,,,Poor,Rosaceae,Prunus
POINT (-77.009945735399995 38.872308600799997),1423 Carrolsburg pl Sw,6,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.0102432093 38.877475030699998),unit Blk L Street SW,6,Quercus bicolor,Swamp white oak,,,Poor,Fagaceae,Quercus
POINT (-77.009983028400001 38.8774717314),Unit block L Street SW,6,Quercus nuttallii,Nuttall oak,,,Poor,Fagaceae,Quercus
POINT (-77.0094474486 38.877472440799998),UNIT BLOCK L ST SW,6,Quercus coccinea,Scarlet oak,,,Dead,Fagaceae,Quercus
POINT (-77.029642300800006 38.924252411799998),2619 13TH ST NW,1,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.030341850599996 38.9654021375),1312 RITTENHOUSE ST NW,4,Liquidambar styraciflua,Sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-76.980529997700003 38.8721375963),1700 BLK FAIRLAWN AVE SE,8,Gleditsia triacanthos var. inermis 'Shademaster',Shademaster honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-77.037604997100004 38.958485856400003),OPP 1617 MADISON ST NW,4,Acer platanoides,Norway maple,,,Poor,Aceraceae,Acer
POINT (-77.073058619899996 38.933428415800002),3710 Macomb st nw,3,Prunus 'Snow Goose',Cherry (Snowgoose),,,Excellent,Rosaceae,Prunus
POINT (-77.014229457200003 38.965012834100001),201 rittenhouse st nw,4,Amelanchier arborea,Downy serviceberry,,,Excellent,Rosaceae,Amelanchier
POINT (-76.99343448499999 38.927516220599998),902 Hamlin St NE,5,,,,,Good,Oleaceae,Chionanthus
POINT (-76.983790298399995 38.866688531800001),Minnesota Ave and Good Hope Rd SE,8,Prunus species,Cherry,,,Fair,Rosaceae,Prunus
POINT (-76.979055263500001 38.895132907399997),400 BLK 18TH ST NE,6,Acer rubrum,Red maple,,,Poor,Aceraceae,Acer
POINT (-76.975563436100003 38.9056870366),1912 M ST NE,5,Other (See Notes),Other (See Notes),,,Excellent,Platanaceae,Platanus
POINT (-77.033766172399993 38.898042704300003),600 blk 15TH ST NW,2,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.033540647099997 38.899178318099999),719 15TH ST NW,2,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.025669584699997 38.915628853400001),947 T ST NW,1,Liquidambar Stryaciflua 'Sterile',Sweetgum (sterile),,,Good,Hamamelidaceae,Liquidambar
POINT (-77.102604069099996 38.942620445),OPP 5201 UPTON TERRACE NW,3,Zelkova serrata 'Green Vase',Green Vase Japanese zelkova,,,Excellent,Ulmaceae,Zelkova
POINT (-77.029354383699996 38.964918915600002),1200 RITTENHOUSE ST NW,4,Acer saccharum,Sugar maple,,,Fair,Aceraceae,Acer
POINT (-77.014157991700003 38.964902051700001),200 RITTENHOUSE ST NW,4,Acer saccharum,Sugar maple,,,Excellent,Aceraceae,Acer
POINT (-77.061661485299993 38.955127596),3001 GARRISON ST NW,3,Carya species,Hickory,,,Fair,Juglandaceae,Carya
POINT (-77.059582689099997 38.951664955699997),4726 LINNEAN AVE NW,3,Cornus kousa,Dogwood (Kousa),,,Excellent,Cornaceae,Cornus
POINT (-77.102532404399994 38.942951066500001),4126 52ND ST NW,3,Quercus palustris,Pin oak,BLS,,Fair,Fagaceae,Quercus
POINT (-76.917161318699996 38.887023575699999),89 58TH street SE ,7,Prunus virginiana,Chokecherry,,,Fair,Rosaceae,Other
POINT (-77.058726287300004 38.954864633200003),2900 FESSEDEN ST NW (ISLAND),3,Cedrus deodora,Deodar cedar,,,Excellent,Pinaceae,Cedrus
POINT (-77.102082264100005 38.9419696991),4070 52ND ST NW,3,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.9366531119 38.901952776800002),910 46TH ST NE,7,Betula nigra,River birch,,,Good,Betulaceae,Betula
POINT (-77.021384466499995 38.9366215103),3650 WARDER ST NW,1,Gleditsia triacanthos var. inermis 'Shademaster',Shademaster honeylocust,,,Excellent,Fabaceae,Gleditsia
POINT (-77.0201313365 38.939937253700002),527 SHEPHERD ST NW,4,Quercus nuttallii,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.102333622299994 38.942838777699997),4125 52ND ST NW,3,Quercus imbricaria,Shingle oak,,,Fair,Fagaceae,Quercus
POINT (-77.033735984299994 38.8993477605),730 15TH ST NW,2,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.012555996800003 38.958601493400003),5617 1ST PL NW,4,Ginkgo biloba (female),Ginkgo (female),,,Good,Ginkgoaceae,Ginkgo
POINT (-77.074609840299999 38.930093747599997),3100 38TH ST NW,3,Prunus 'Snow Goose',Cherry (Snowgoose),,,Excellent,Rosaceae,Prunus
POINT (-76.980099214399999 38.8948342654),1714 D ST NE,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.015069368900001 38.9649029216),216 RITTENHOUSE ST NW,4,Platanus occidentalis,American sycamore,,,Good,Platanaceae,Platanus
POINT (-77.067076442800001 38.951966915299998),3200 BLK DAVENPORT ST NW,3,Ulmus parvifolia,Chinese elm,,,Excellent,Ulmaceae,Ulmus
POINT (-76.976146498 38.905346141199999),1100 blk 19TH ST NE,5,Acer platanoides,Norway maple,,,Fair,Aceraceae,Acer
POINT (-77.074850228 38.942275053499998),3803 UPTON ST NW,3,Malus species,Crabapple,,,Excellent,Rosaceae,Malus
POINT (-77.025727654299999 38.972297403500001),902 ASPEN ST NW,4,Quercus rubra,Red oak,,,Poor,Fagaceae,Quercus
POINT (-77.039017820500007 38.928859899199999),1701 IRVING ST NW,1,Koelreuteria paniculata,Goldenrain tree,,,Excellent,Sapindaceae,Acer
POINT (-77.061450688500003 38.947949641400001),2965 ALBEMARLE ST NW,3,Gymnocladus dioicus,Kentucky coffeetree,,,Poor,Fabaceae,Gymnocladus
POINT (-77.0573428772 38.930206832),2945 28TH ST NW,3,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-77.083493679499995 38.944842664799999),4200 blk WARREN ST NW,3,Prunus 'Snow Goose',Cherry (Snowgoose),,,Excellent,Rosaceae,Prunus
POINT (-77.074646110100005 38.929914820500002),3100 38TH ST NW,3,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-77.1023266232 38.942483038299997),4100 52ND ST NW,3,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-76.9969792383 38.879211930700002),,6,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.982694791900002 38.923555818099999),1460 CHANNING ST NE,5,Cornus florida var . rubra,Pink-Flowering Dogwood,,,Good,Cornaceae,Cornus
POINT (-76.964837114100007 38.870861999699997),1500 blk 30th street SE,7,Prunus virginiana,Chokecherry,,,Good,Rosaceae,Prunus
POINT (-76.994886170100003 38.947857072200001),4819 8th St NE,5,Cercis canadensis,,,,Dead,,
POINT (-76.964842006799998 38.870364327499999),1600 blk of 30th Street SE,7,Celtis occidentalis,Hackberry,,,Good,Ulmaceae,Celtis
POINT (-76.942100128199996 38.870116048600003),4203 MASSACHUSETTS AVE SE,7,Syringa reticulata,Lilac,,,Good,Oleaceae,Syringa
POINT (-76.964833802100003 38.869873207700003),1623 30TH ST SE,7,Malus species,Crabapple,,,Good,Rosaceae,Malus
POINT (-76.996108015600001 38.947240813699999),717 CRITTENDEN ST NE,5,Pistacia chinensis,Chinese pistachio,,,Good,Anacardiaceae,Pistacia
POINT (-76.992236494699995 38.947347483199998),1000 blk CRITTENDEN ST NE,5,Gymnocladus dioicus,Kentucky coffeetree,,,Good,Fabaceae,Gymnocladus
POINT (-76.942698203 38.870521811700002),OPP 4117 MASSACHUSETTS AVE SE,7,Tilia tomentosa,Silver linden,,,Good,Tiliaceae,Tilia
POINT (-77.008609290400003 38.824478755),23 GALVESTON PL SW,8,Liquidambar rotundiloba,Rotundiloba sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-77.009455052299998 38.824462844300001),47 GALVESTON PL SW,8,Liriodendron tulipifera,Tulip poplar,,,Good,Magnoliaceae,Liriodendron
POINT (-77.009212747800007 38.823663290200003),73 GALVESTON ST SW,8,Koelreuteria paniculata,Goldenrain tree,,,Good,Sapindaceae,Koelreuteria
POINT (-77.009728519800007 38.823664445299997),89 GALVESTON ST SW,8,Parrotia persica,Persian Parrotia,,,Dead,Hamamelidaceae,Parrotia
POINT (-76.998537566099998 38.839926581699999),3300 BLK 6TH ST SE,8,,,,,,,
POINT (-76.998540396 38.839816656),3300 BLK 6TH ST SE,8,,,,,,,
POINT (-76.998542877 38.839754107499999),3500 BLK 6TH ST SE,8,,,,,,,
POINT (-76.998539440399995 38.839477466),3500 BLK 6TH ST SE,8,,,,,,,
POINT (-77.020138779700005 38.909432557099997),1401 7th ST NW (Kennedy Rec Center),6,Quercus phellos,Willow oak,,,Good,,Quercus
POINT (-76.998538255499994 38.8394089548),3500 BLK 6TH ST SE,8,,,,,,,
POINT (-76.998519758100002 38.842661023300003),3211 6TH ST SE,8,,,,,,,
POINT (-76.935483373300002 38.8795953857),OPP 4600 HILLTOP TER SE,7,Acer saccharinum,Silver maple,,,Good,Aceraceae,Acer
POINT (-77.020092286099995 38.909534122499998),1401 7th ST NW (Kennedy Rec Center),6,Quercus phellos,Willow oak,,,Good,,Quercus
POINT (-77.083721572399995 38.945642553900001),4321 43RD ST NW,3,Malus species,,,,Excellent,Aceraceae,Acer
POINT (-76.968572943500007 38.869423244700002),2701 R ST SE,8,Gleditsia triacanthos var. inermis 'Skyline',Skyline honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-77.057188969600006 38.909872675),1524 28TH ST NW,2,Acer saccharum,Sugar maple,,,Fair,Aceraceae,Acer
POINT (-76.953543663399998 38.892183521699998),167 35TH ST NE,7,,Goldenrain tree,,,,Aceraceae,Acer
POINT (-76.9460534607 38.892734723499998),4034 CLAY PL NE,7,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-76.978126451899996 38.922325134399998),1800 blk CHANNING ST NE,5,Liriodendron tulipifera,Tulip poplar,,,Good,Magnoliaceae,Liriodendron
POINT (-76.996273572899995 38.845147326899998),600 BLK MALCOLM X AVE SE,8,,,,,,,
POINT (-77.012709889800007 38.912165823199999),Florida Avenue Park/100 Florida ave  NW,5,Quercus phellos,Willow oak,,,Good,Fagacae,Quercus
POINT (-77.012697686099997 38.911979528899998),Florida Avenue Park/100 Florida ave  NW,5,Quercus phellos,Willow oak,,,Good,Fagacae,Quercus
POINT (-77.012766213700004 38.911978184699997),Florida Avenue Park/100 Florida ave  NW,5,Quercus phellos,Willow oak,,,Good,Fagacae,Quercus
POINT (-77.0127961572 38.911979884499999),Florida Avenue Park/100 Florida ave  NW,5,Quercus phellos,Willow oak,,,Good,Fagacae,Quercus
POINT (-77.012632876 38.912135787),Florida Avenue Park/100 Florida ave  NW,5,Quercus phellos,Willow oak,,,Good,Fagacae,Quercus
POINT (-77.012847257800004 38.911983379699997),Florida Avenue Park/100 Florida ave  NW,5,Quercus phellos,Willow oak,,,Good,Fagacae,Quercus
POINT (-77.012413215099997 38.911984905899999),Florida Avenue Park/100 Florida ave  NW,5,Quercus phellos,Willow oak,,,Good,Fagacae,Quercus
POINT (-77.0124926819 38.912534723699999),Florida Avenue Park/100 Florida ave  NW,5,Quercus phellos,Other (See Notes),,,Good,Fagacae,Quercus
POINT (-77.012475929700003 38.911983692699998),Florida Avenue Park/100 Florida ave  NW,5,Quercus phellos,Willow oak,,,Good,Fagacae,Quercus
POINT (-76.987753274900001 38.900111247700004),1311 H ST Ne,6,Ulmus parvifolia,Other (See Notes),,,Good,Null,Other
POINT (-77.038618135299998 38.905971905),1200 17TH ST NW,2,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.042921838599995 38.9232088479),1817 Adams Mill Rd NW,1,Ginkgo biloba (male),Ginkgo (male),,,Excellent,Ginkgoaceae,Ginkgo
POINT (-77.067187549300002 38.957087687600001),5148 LINNEAN TER NW ,3,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-77.065905328300005 38.9575323627),5176 LINNEAN TER NW ,3,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Dead,Rosaceae,Prunus
POINT (-77.055383748200001 38.940755293499997),OPP 2612 TILDEN ST NW,3,Ulmus americana 'New Harmony',New Harmony elm,,,Excellent,Ulmaceae,Ulmus
POINT (-77.0242168013 38.915633453200002),901 T ST NW,1,Acer platanoides,Norway maple,,,Fair,Aceraceae,Acer
POINT (-77.014040509200001 38.964915555399998),200 RITTENHOUSE ST NW,4,Acer species,Maple,,,Good,Aceraceae,Acer
POINT (-77.032644454899994 38.952963520099999),1369 HAMILTON ST NW,4,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-77.016074131799996 38.969195752),6509 3RD ST NW,4,,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.0004861062 38.827109615),4222 4TH ST SE,8,Acer species,Maple,,,Good,,
POINT (-76.942955134100004 38.883621098399999),456 BURBANK ST SE,7,Cladrastis lutea,Yellowwood,,,Good,Fabaceae,Cladrastis
POINT (-77.044964625 38.9202983984),Kalorama park,1,Magnolia Species,Magnolia,,,Dead,,
POINT (-77.022785941 38.948432424899998),OPP 712 DECATUR ST NW,4,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.934105527699998 38.879427228099999),4638 HANNA PL SE,7,Syringa reticulata,Lilac,,,Good,Oleaceae,Syringa
POINT (-77.002217126700003 38.8278883865),OPP 4321 3RD ST SE,8,Acer species,Maple,,,Good,Aceraceae,Acer
POINT (-77.102393817399999 38.940285818299998),Opp 4000 52nd St NW,3,Quercus lyrata,Overcup oak,,,Excellent,Fagaceae,Other
POINT (-76.936654644699999 38.902306572800001),920 46TH ST NE,7,Betula nigra,River birch,,,Good,Betulaceae,Betula
POINT (-77.078961144399997 38.964052968399997),3931 MORRISON ST NW,3,Koelreuteria paniculata,Goldenrain tree,,,Poor,Sapindaceae,Koelreuteria
POINT (-77.057047757899994 38.929511361099998),2926 28TH ST NW,3,Malus species,Crabapple,,,Good,Null,Other
POINT (-76.997348884800004 38.879282818900002),,6,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-77.014265221299993 38.906423657600001),216 MORGAN ST NW,6,Acer saccharum,Sugar maple,,,Dead,Aceraceae,Acer
POINT (-77.06035469299999 38.954583578200001),2924 FESSENDEN ST NW,3,Quercus nuttallii,Nuttall oak,,,Excellent,Fagaceae,Quercus
POINT (-76.996807727399997 38.957962611699998),627 KENSINGTON PL NE,4,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.922146211099999 38.887159371499997),102 55TH ST SE,7,Gleditsia triacanthos var. inermis,Thornless honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-77.075595214200007 38.942268071199997),3817 UPTON ST NW,3,Amelanchier arborea,Downy serviceberry,,,Excellent,Rosaceae,Amelanchier
POINT (-77.042471656199993 38.907972689300003),1300 blk CONNECTICUT AVE NW/ MEDIAN,2,Magnolia grandiflora,Southern magnolia,,,Good,Magnoliaceae,Magnolia
POINT (-77.066218719899993 38.914777213699999),OPP 3252 S ST NW,2,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.0335388962 38.899960142099999),700 BLOCK 15TH ST NW,2,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.074462505499994 38.936890169199998),3806 PORTER ST NW,3,Tilia americana,American linden,,,Excellent,Tiliaceae,Tilia
POINT (-76.978934590500003 38.895764012800001),400 BLK 18TH ST NE,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.08994066 38.9407512354),4500  MASSACHUSETTS AVE NW,3,Quercus bicolor,Swamp white oak,,,Excellent,Fagaceae,Quercus
POINT (-77.032523105799996 38.965483477100001),1381 RITTENHOUSE ST NW,4,Malus 'Snowdrift',Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-76.978515196299995 38.869442855599999),1800 BLK R ST SE,8,Betula nigra,River birch,,,Good,Betulaceae,Betula
POINT (-77.065619704100001 38.94803706),4501 CONNECTICUT AVE NW,3,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.063692207599999 38.9519164473),3045 DAVENPORT ST NW,3,Other (See Notes),Other (See Notes),,,Excellent,Null,No
POINT (-77.0650654919 38.914748272),3245 32nd Street NW ,2,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.018485456899995 38.881160599899999),OPP 423 G ST SW,6,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
POINT (-76.934616300599998 38.87759297),1133 46TH ST SE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.998041031599996 38.844643145799999),500 BLK PARKLAND PL SE,8,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.942639144400005 38.882870995499999),OPP 473 BURBANK ST SE,7,Acer saccharinum,Silver maple,,,Fair,Aceraceae,Acer
POINT (-77.02305758 38.948426806100002),OPP 720 DECATUR ST NW,4,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.937970637099994 38.8997892959),OPP 4427 HAYES ST NE,7,Quercus nuttallii,Nuttall oak,,,Good,Fagaceae,Quercus
POINT (-77.026236515899996 38.935321541900002),908 SPRING RD NW,1,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-77.045040764 38.9204985509),"Kalorama Park (3-4"" White Oak ONLY)",1,Quercus alba,White oak,,,Excellent,Fagaceae,Quercus
POINT (-76.971925373199994 38.8692667965),2407 NAYLOR RD SE,8,Acer campestre,Hedge maple,,,Good,Aceraceae,Acer
POINT (-77.069577026299996 38.968290554900001),5918 BROAD BRANCH RD NW,3,Cercis species,Redbud,,,Dead,Fabaceae,Cercis
POINT (-76.982523954300007 38.923439003299997),1464 CHANNING ST NE,5,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-76.987304973500002 38.866050645400001),2000 blk 13TH ST SE,8,Prunus 'Snow Goose',Cherry (Snowgoose),,,Excellent,Rosaceae,Prunus
POINT (-76.939118774299999 38.882222945899997),4400 BLK FALLS TER SE,7,,,,,,,
POINT (-76.983731775400003 38.8880632077),123 15TH ST SE,6,Quercus lyrata,Overcup oak,,,Excellent,Fagaceae,Quercus
POINT (-76.983723061399999 38.887965100099997),127 15TH ST SE,6,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-76.930357695300003 38.886953422),0 50TH ST SE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.983719827800002 38.888775146500002),OPP 28 15TH ST SE,6,Ulmus americana,American elm,,,Fair,Ulmaceae,Ulmus
POINT (-76.9835008493 38.888631756899997),1501 A ST SE,6,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.058223193100005 38.923610047300002),Opp 2905 CLEVELAND AVE NW (median),3,Lagerstroemia indica,Crape myrtle,,,Excellent,Lythraceae,Lagerstroemia
POINT (-77.026945436700004 38.938636203),opp 953 RANDOLPH ST NW,4,Platanus x acerifolia 'Bloodgood',Bloodgood london plane tree,,,Good,Platanaceae,Platanus
POINT (-77.028290261099997 38.930751881100001),OPP 1108 LAMONT ST NW,1,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.029052170699998 38.9307512719),1211  LAMONT ST NW,1,Quercus coccinea,Scarlet oak,,,Fair,Fagaceae,Quercus
POINT (-77.052808150700002 38.925985332499998),2713 CONNECTICUT AVE NW,1,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.052697270600007 38.925797437100002),2707 CONNECTICUT AVE NW,1,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-76.920463623100005 38.896401160099998),OPP 520 56TH ST NE,7,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-76.920463529599999 38.896485006200002),OPP 522 56TH ST NE,7,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.033965919 38.961193449200003),SIDE OF 1419 OGLETHORPE ST NW,4,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.052573467800002 38.924713959199998),2620 24TH ST NW,3,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.052530723399997 38.924888398100002),2600 24TH ST NW,3,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-76.940028096700004 38.901392123),4301 JAY ST NE,7,Prunus species,Cherry,,,Dead,Rosaceae,Prunus
POINT (-76.9904789526 38.896176755900001),1124 E ST NE,6,Acer saccharum,Sugar maple,,,Fair,Aceraceae,Acer
POINT (-76.991046625400003 38.894734767400003),1111 D ST NE,6,Cercis species,Redbud,,,Good,Fabaceae,Cercis
POINT (-76.99057734 38.894843603399998),OPP 1125 D ST NE,6,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.991202222499993 38.8948446375),1110 D ST NE,6,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.073934340199997 38.9513758338),3752 CUMBERLAND ST NW,3,Ginkgo biloba (female),Ginkgo (female),,,Fair,Ginkgoaceae,Ginkgo
POINT (-77.072100756200001 38.9513755714),3712 CUMBERLAND ST NW,3,Ginkgo biloba (female),Ginkgo (female),,,Fair,Ginkgoaceae,Ginkgo
POINT (-77.093725194300006 38.953274775300002),4724 ELLICOTT ST NW,3,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.096708931400002 38.948271995200002),4509 49TH ST NW,3,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-77.091369130900006 38.948752091499998),4612 BUTTERWORTH PL NW,3,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.091013101 38.948867084),4601 BUTTERWORTH PL NW,3,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.096704692900005 38.944494285499999),4301 49TH ST NW,3,Prunus 'Snow Goose',Cherry (Snowgoose),,,Dead,Rosaceae,Prunus
POINT (-77.087324607499994 38.941653273),4455 SPRINGDALE ST NW,3,Prunus yedoensis,Yoshino cherry,,,Good,Fagaceae,Quercus
POINT (-77.085633166500003 38.939743639600003),3500 blk 44TH ST NW,3,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.059203140199998 38.9108502622),1619 30TH ST NW,2,Tilia tomentosa,Silver linden,,,Good,Tiliaceae,Tilia
POINT (-77.059206132699998 38.910945375499999),1613 30TH ST NW,2,Betula nigra,River birch,,,Good,Betulaceae,Betula
POINT (-77.0593358701 38.911228158),1626 30TH ST NW,2,Tilia cordata,Littleleaf linden,Trunk Rot,,Poor,Tiliaceae,Tilia
POINT (-77.059339680099995 38.911152688100003),1624 30TH ST NW,2,Tilia tomentosa,Silver linden,,,Good,Tiliaceae,Tilia
POINT (-77.073695491899997 38.963148432899999),3723 LIVINGSTON ST NW,3,Eucommia ulmoides,Hardy Rubber Tree,,,Excellent,Eucommiaceae,Eucommia
POINT (-77.069762329200003 38.959733922),3633 JOCELYN ST NW,3,Carpinus caroliniana,Ironwood,,,Excellent,Betulaceae,Carpinus
